"","account_id","n_operation","n_credit","n_withdrawal","ratio_credit","ratio_withdrawal","n_collect_bank","n_withdraw_card","n_credit_cash","n_interest","n_remittance_bank","n_withdraw_cash","ratio_collect_bank","ratio_withdraw_card","ratio_credit_cash","ratio_interest","ratio_remittance_bank","ratio_withdraw_cash","amount_min","amount_max","amount_mean","amount_std","balance_last","balance_min","balance_max","balance_mean","balance_std","n_sanctions"
"1969",2655,21,11,10,0.523809523809524,0.476190476190476,0,0,7,4,3,7,0,0,0.333333333333333,0.19047619047619,0.142857142857143,0.333333333333333,-30700,43114,2704.65714285714,18336.4691417288,56797.8,1100,83880.6,54431.5,17928.8484767985,0
"1970",2657,7,7,0,1,0,3,0,1,3,0,0,0.428571428571429,0,0.142857142857143,0.428571428571429,0,0,13.8,4281,1899.4,2231.88229304325,13295.8,400,13295.8,7759.85714285714,4780.58704479451,0
"1971",2659,38,20,18,0.526315789473684,0.473684210526316,0,0,11,9,0,18,0,0,0.289473684210526,0.236842105263158,0,0.473684210526316,-7900,10804.5,912.544736842105,4894.05817186169,34691.3,600,43731.7,29580.5026315789,8242.1814308581,0
"1972",2660,189,79,110,0.417989417989418,0.582010582010582,0,0,47,32,0,110,0,0,0.248677248677249,0.169312169312169,0,0.582010582010582,-48200,48703,220.904232804233,17711.491636607,41780.8,-8961.1,135344.3,40135.480952381,30452.5910237599,4
"1973",2662,141,59,82,0.418439716312057,0.581560283687943,31,0,1,27,26,56,0.219858156028369,0,0.00709219858156028,0.191489361702128,0.184397163120567,0.397163120567376,-5100,5500,176.514184397163,3176.84315871638,24888.4,600,29639.8,20807.1773049645,4614.6307297608,0
"1974",2663,106,44,62,0.415094339622642,0.584905660377358,23,0,1,20,18,44,0.216981132075472,0,0.00943396226415094,0.188679245283019,0.169811320754717,0.415094339622642,-11100,6362,267.587735849057,3668.5471991928,28364.3,700,31185.6,21660.9716981132,5015.90355775659,0
"1975",2664,230,73,157,0.317391304347826,0.682608695652174,0,0,38,35,62,95,0,0,0.165217391304348,0.152173913043478,0.269565217391304,0.41304347826087,-29400,22857,220.333913043478,8022.17417314407,50676.6,400,66793.5,40621.4247826087,10247.54069142,0
"1976",2665,245,136,109,0.555102040816327,0.444897959183673,0,0,98,38,0,109,0,0,0.4,0.155102040816327,0,0.444897959183673,-16900,38870,150.123673469388,4822.00398223427,36794.9,800,60472.8,32192.3551020408,9385.36064950818,0
"1977",2666,263,93,170,0.35361216730038,0.64638783269962,46,0,1,46,82,88,0.174904942965779,0,0.00380228136882129,0.174904942965779,0.311787072243346,0.334600760456274,-5550,2901,52.5114068441065,1469.24433031387,13810.2,600,24428.2,18131.4494296578,3698.391141763,0
"1978",2667,180,73,107,0.405555555555556,0.594444444444444,38,0,1,34,34,73,0.211111111111111,0,0.00555555555555556,0.188888888888889,0.188888888888889,0.405555555555556,-5100,3270,78.9266666666667,1904.08740617293,14206.4,700,25845.8,18067.2122222222,3588.95432664341,0
"1979",2670,288,95,193,0.329861111111111,0.670138888888889,0,2,48,47,86,105,0,0.00694444444444444,0.166666666666667,0.163194444444444,0.298611111111111,0.364583333333333,-31520,36572,60.8138888888889,13194.0460358758,17514.1,1100,84562.3,44524.1565972222,14760.1160154888,0
"1980",2671,210,99,111,0.471428571428571,0.528571428571429,39,0,21,39,35,76,0.185714285714286,0,0.1,0.185714285714286,0.166666666666667,0.361904761904762,-4500,12300,116.848095238095,1998.23730133847,24537.8,400,32953,26231.6857142857,4045.915076672,0
"1981",2673,241,75,166,0.311203319502075,0.688796680497925,0,0,39,36,64,102,0,0,0.161825726141079,0.149377593360996,0.265560165975104,0.423236514522822,-11200,18592,101.23734439834,6140.07979190278,24398,900,57369.3,38255.9887966805,7555.12596101143,0
"1982",2674,71,38,33,0.535211267605634,0.464788732394366,0,0,23,15,0,33,0,0,0.323943661971831,0.211267605633803,0,0.464788732394366,-10700,35508,827.971830985916,5648.83412659343,58800.5,1000,60988.9,29035.8690140845,12049.2483789843,0
"1983",2675,80,41,39,0.5125,0.4875,0,6,12,29,0,33,0,0.075,0.15,0.3625,0,0.4125,-24200,39351,164.55625,11609.6614504313,13178.9,900,68463.7,28986.6775,12603.4750059483,0
"1984",2676,356,99,257,0.278089887640449,0.721910112359551,0,0,52,47,127,130,0,0,0.146067415730337,0.132022471910112,0.356741573033708,0.365168539325843,-20320,22894.5,141.124157303371,7197.13419180911,50239.8,200,61344.7,34627.7011235955,8327.5499634392,0
"1985",2677,13,10,3,0.769230769230769,0.230769230769231,0,0,6,4,0,3,0,0,0.461538461538462,0.307692307692308,0,0.230769230769231,-21900,29901,3741.63846153846,14891.9940536595,48641.3,900,70366.8,37102.8538461538,17599.1993185114,0
"1986",2680,116,55,61,0.474137931034483,0.525862068965517,22,0,11,22,0,61,0.189655172413793,0,0.0948275862068965,0.189655172413793,0,0.525862068965517,-23099,25502,304.381896551724,10938.3844069493,35322.8,1100,62966,30245.0353448276,13496.1856617745,0
"1987",2681,127,47,80,0.37007874015748,0.62992125984252,0,0,24,23,19,61,0,0,0.188976377952756,0.181102362204724,0.149606299212598,0.480314960629921,-29500,35907,480.489763779528,13838.6698862617,61021.9,1100,97129.8,54026.8157480315,14806.7145798437,0
"1988",2685,5,5,0,1,0,2,0,1,2,0,0,0.4,0,0.2,0.4,0,0,17.7,4703,1928.82,2533.54566211071,9644.1,200,9644.1,5858.3,3947.10557054153,0
"1989",2686,53,25,28,0.471698113207547,0.528301886792453,12,0,1,12,8,20,0.226415094339623,0,0.0188679245283019,0.226415094339623,0.150943396226415,0.377358490566038,-9800,5896,295.954716981132,3564.49277002008,15685.5,5896,29870.3,19772.1452830189,5310.60038339742,0
"1990",2687,219,85,134,0.388127853881279,0.611872146118721,42,0,1,42,38,96,0.191780821917808,0,0.0045662100456621,0.191780821917808,0.17351598173516,0.438356164383562,-7300,6336,83.0767123287671,3424.09930149135,18193.4,1100,33874.4,22027.5127853881,4968.46045169117,0
"1991",2688,91,41,50,0.450549450549451,0.549450549450549,22,0,1,18,18,32,0.241758241758242,0,0.010989010989011,0.197802197802198,0.197802197802198,0.351648351648352,-4300,4204,122.736263736264,2657.77710504752,11169,200,25142.1,16416.4824175824,4041.98331706913,0
"1992",2691,62,44,18,0.709677419354839,0.290322580645161,0,0,22,22,0,18,0,0,0.354838709677419,0.354838709677419,0,0.290322580645161,-2700,13000,459.648387096774,2125.83586999206,28498.1,700,28498.1,22670.0338709677,3737.98760323636,0
"1993",2692,52,27,25,0.519230769230769,0.480769230769231,13,0,1,13,9,16,0.25,0,0.0192307692307692,0.25,0.173076923076923,0.307692307692308,-3680,5709,552.623076923077,3325.05234041749,28736.3,1100,32369.4,25396.2903846154,6550.21199537966,0
"1994",2694,70,27,43,0.385714285714286,0.614285714285714,0,0,15,12,8,35,0,0,0.214285714285714,0.171428571428571,0.114285714285714,0.5,-18300,26378,472.311428571429,9484.3743234087,33061.9,700,64577.8,40976.9428571429,10641.4227535957,0
"1995",2695,221,80,141,0.361990950226244,0.638009049773756,0,0,41,39,34,107,0,0,0.18552036199095,0.176470588235294,0.153846153846154,0.484162895927602,-40480,31209,284.328959276018,12145.8443044253,62836.4,700,82960.9,49937.9339366516,12497.2612713702,0
"1996",2697,311,104,207,0.334405144694534,0.665594855305466,0,0,62,42,113,94,0,0,0.19935691318328,0.135048231511254,0.363344051446945,0.302250803858521,-11520,9336,127.181350482315,3237.47971827342,39553.2,200,45315.8,27474.6926045016,6806.29925406225,0
"1997",2700,308,76,232,0.246753246753247,0.753246753246753,37,0,2,37,132,100,0.12012987012987,0,0.00649350649350649,0.12012987012987,0.428571428571429,0.324675324675325,-30000,45612,65.5551948051948,13512.8825877614,20190.6,1100,81760.6,36824.7941558442,13573.4977741571,0
"1998",2701,269,98,171,0.364312267657993,0.635687732342007,0,0,57,41,73,98,0,0,0.211895910780669,0.152416356877323,0.271375464684015,0.364312267657993,-9600,14064,225.150185873606,4959.70336081559,60565.3,300,60832.6,28503.968401487,9178.70649014171,0
"1999",2702,59,24,35,0.406779661016949,0.593220338983051,0,0,13,11,13,22,0,0,0.220338983050847,0.186440677966102,0.220338983050847,0.372881355932203,-28200,36664.5,711.208474576271,15003.7722357928,41961.2,1000,83952.2,54954.5288135593,16499.9687680483,0
"2000",2705,19,12,7,0.631578947368421,0.368421052631579,5,0,2,5,0,7,0.263157894736842,0,0.105263157894737,0.263157894736842,0,0.368421052631579,-15500,15649,1827.17894736842,9929.78091112113,34716.3,600,52378.2,37510.4947368421,14598.865783435,0
"2001",2706,7,4,3,0.571428571428571,0.428571428571429,0,0,4,0,0,3,0,0,0.571428571428571,0,0,0.428571428571429,-1600,12400,3728.57142857143,5399.29448653997,26100,1100,28600,20857.1428571429,10222.989964268,0
"2002",2707,196,68,128,0.346938775510204,0.653061224489796,0,1,44,24,46,81,0,0.00510204081632653,0.224489795918367,0.122448979591837,0.23469387755102,0.413265306122449,-64500,49001,145.614285714286,17416.6186450757,28540.4,400,131296,56152.0229591837,25574.420267207,0
"2003",2708,36,20,16,0.555555555555556,0.444444444444444,0,0,11,9,0,16,0,0,0.305555555555556,0.25,0,0.444444444444444,-24600,32058,1451.10277777778,15480.6948558055,52239.5,400,80163.5,49978.2888888889,16062.2563632845,0
"2004",2709,3,3,0,1,0,2,0,1,0,0,0,0.666666666666667,0,0.333333333333333,0,0,0,600,3037,2224.66666666667,1407.00260601512,6674,600,6674,3637,3037,0
"2005",2710,31,19,12,0.612903225806452,0.387096774193548,0,0,13,6,0,12,0,0,0.419354838709677,0.193548387096774,0,0.387096774193548,-52400,49220,3080.77419354839,28129.9608196429,95504.1,800,144885.5,71756.7193548387,35230.1037082438,0
"2006",2711,256,87,169,0.33984375,0.66015625,0,0,44,43,39,130,0,0,0.171875,0.16796875,0.15234375,0.5078125,-20300,29952,141.716015625,10820.7222495134,36279,400,64236.8,38291.07890625,9753.24369496009,0
"2007",2712,233,87,146,0.373390557939914,0.626609442060086,45,0,1,41,40,106,0.1931330472103,0,0.00429184549356223,0.175965665236052,0.171673819742489,0.454935622317597,-12250,6604,109.324034334764,3599.11474739791,25471.8,400,37657.8,27456.6536480687,4945.71750747963,0
"2008",2713,162,67,95,0.41358024691358,0.58641975308642,33,0,1,33,29,66,0.203703703703704,0,0.00617283950617284,0.203703703703704,0.179012345679012,0.407407407407407,-9000,6422,245.915432098765,3463.42222600694,39838.4,500,43578.6,25417.7524691358,6337.14462893971,0
"2009",2714,239,117,122,0.489539748953975,0.510460251046025,0,0,71,46,0,122,0,0,0.297071129707113,0.192468619246862,0,0.510460251046025,-22600,49285,110.104184100418,7163.499199213,26315,800,72589.7,29148.7087866109,11441.3905613505,0
"2010",2716,64,26,38,0.40625,0.59375,0,1,14,12,16,21,0,0.015625,0.21875,0.1875,0.25,0.328125,-18700,30804,714.8203125,11735.73675612,45748.3,300,64560,45947.4921875,10979.0688179365,0
"2011",2717,9,7,2,0.777777777777778,0.222222222222222,5,0,1,1,1,1,0.555555555555556,0,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,-2271,3407,1754.87777777778,2135.4599994953,15793.9,1000,18035,11607.9333333333,5934.99467164883,0
"2012",2718,106,63,43,0.594339622641509,0.405660377358491,0,0,40,23,0,43,0,0,0.377358490566038,0.216981132075472,0,0.405660377358491,-16900,41241,288.106603773585,5368.46680189967,30539.3,1100,62498.1,23870.0556603774,8037.49302762734,0
"2013",2719,44,23,21,0.522727272727273,0.477272727272727,11,0,1,11,6,15,0.25,0,0.0227272727272727,0.25,0.136363636363636,0.340909090909091,-11700,5955,548.334090909091,3720.25886001969,24126.7,500,30370.5,19654.9931818182,5460.44536855518,0
"2014",2723,114,48,66,0.421052631578947,0.578947368421053,0,0,26,22,17,49,0,0,0.228070175438596,0.192982456140351,0.149122807017544,0.429824561403509,-7800,12478.5,251.708771929825,5061.86525604592,28694.8,800,42315.8,29372.1763157895,7523.33614875297,0
"2015",2724,13,10,3,0.769230769230769,0.230769230769231,0,0,6,4,0,3,0,0,0.461538461538462,0.307692307692308,0,0.230769230769231,-16200,23571,3021.63846153846,11965.8414760196,39281.3,500,55324.3,30503.8307692308,13752.1030879756,0
"2016",2726,111,42,69,0.378378378378378,0.621621621621622,0,0,22,20,16,53,0,0,0.198198198198198,0.18018018018018,0.144144144144144,0.477477477477477,-24300,34083,376.552252252252,13237.9676019453,41811.9,200,77308.1,48078.6009009009,12618.138879886,0
"2017",2727,60,30,30,0.5,0.5,0,0,16,14,0,30,0,0,0.266666666666667,0.233333333333333,0,0.5,-16600,21112,498.621666666667,10165.4611225428,29931.7,300,57248.1,37644.9383333333,9616.27141996335,0
"2018",2729,128,56,72,0.4375,0.5625,0,0,33,23,18,54,0,0,0.2578125,0.1796875,0.140625,0.421875,-30240,19650,404.38125,8007.73680957714,51775.3,700,57870.8,33850.0265625,8705.75653348928,0
"2019",2730,28,17,11,0.607142857142857,0.392857142857143,8,0,1,8,4,7,0.285714285714286,0,0.0357142857142857,0.285714285714286,0.142857142857143,0.25,-2284,3427,630.45,1982.21321058614,17667.3,1000,20681.4,14534.2928571429,5034.76022077396,0
"2020",2731,72,31,41,0.430555555555556,0.569444444444444,0,0,16,15,11,30,0,0,0.222222222222222,0.208333333333333,0.152777777777778,0.416666666666667,-23400,34278,674.672222222222,14649.013692821,48591,300,75621.7,51709.8458333333,14124.0344832262,0
"2021",2732,252,109,143,0.432539682539683,0.567460317460317,0,0,68,41,0,143,0,0,0.26984126984127,0.162698412698413,0,0.567460317460317,-63300,49684,420.184523809524,20735.3231358915,105901,800,142272.1,56231.3265873016,26863.4259921579,0
"2022",2733,197,69,128,0.350253807106599,0.649746192893401,36,0,1,32,63,65,0.182741116751269,0,0.0050761421319797,0.16243654822335,0.319796954314721,0.32994923857868,-1890,3488,162.872588832487,1676.46813419137,32100.2,700,34759.4,23996.5644670051,5303.01272962527,0
"2023",2734,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,500,500,500,NA,500,500,500,500,NA,0
"2024",2736,218,90,128,0.412844036697248,0.587155963302752,0,0,48,42,38,90,0,0,0.220183486238532,0.192660550458716,0.174311926605505,0.412844036697248,-15200,14112,63.7426605504587,5699.4646031491,13910.1,500,43746.6,23953.0123853211,7856.06660948155,0
"2025",2737,24,14,10,0.583333333333333,0.416666666666667,0,0,8,6,2,8,0,0,0.333333333333333,0.25,0.0833333333333333,0.333333333333333,-16700,28780.5,2652.11666666667,11984.9877182889,63665.4,800,69781,48233.575,17883.6911212727,0
"2026",2738,240,77,163,0.320833333333333,0.679166666666667,0,0,40,37,66,97,0,0,0.166666666666667,0.154166666666667,0.275,0.404166666666667,-14900,21495,111.76625,7399.3663383387,26837.9,800,52675.5,28094.1891666667,8155.70709254446,0
"2027",2739,221,80,141,0.361990950226244,0.638009049773756,0,0,43,37,66,75,0,0,0.194570135746606,0.167420814479638,0.298642533936652,0.339366515837104,-7600,10321.5,66.7122171945701,3883.38694590467,14757.8,600,37435.8,22205.8040723982,6537.8864766022,0
"2028",2740,150,66,84,0.44,0.56,0,0,34,32,0,84,0,0,0.226666666666667,0.213333333333333,0,0.56,-27700,33189,127.148666666667,15367.4813103817,19086.6,400,80488.7,45027.0066666667,18123.1328497148,0
"2029",2741,194,86,108,0.443298969072165,0.556701030927835,0,0,44,42,0,108,0,0,0.22680412371134,0.216494845360825,0,0.556701030927835,-61100,48153,297.124226804124,18114.8891560003,57656.4,1100,143241.5,51561.0592783505,24867.483328387,0
"2030",2742,165,55,110,0.333333333333333,0.666666666666667,0,0,29,26,44,66,0,0,0.175757575757576,0.157575757575758,0.266666666666667,0.4,-20000,23311.5,349.132727272727,8236.29081578687,57621.2,700,64463.6,38731.3842424242,9934.37788245734,0
"2031",2746,7,6,1,0.857142857142857,0.142857142857143,4,0,1,1,0,1,0.571428571428571,0,0.142857142857143,0.142857142857143,0,0.142857142857143,-2800,6556,3508.61428571429,3974.98935530171,24560.3,1100,27324,17163.4714285714,9851.03828482296,0
"2032",2747,140,63,77,0.45,0.55,0,0,35,28,24,53,0,0,0.25,0.2,0.171428571428571,0.378571428571429,-7500,8610,102.165,3743.66973647737,14317.7,200,40328.8,25136.945,7254.43964560333,0
"2033",2749,178,82,96,0.460674157303371,0.539325842696629,0,0,50,32,29,67,0,0,0.280898876404494,0.179775280898876,0.162921348314607,0.376404494382022,-61000,47346,108.258988764045,16742.0050831,19284.5,400,120180.6,41450.056741573,25457.7985498208,0
"2034",2750,125,48,77,0.384,0.616,0,0,28,20,32,45,0,0,0.224,0.16,0.256,0.36,-5700,9564,252.8864,3395.84675260122,31625.2,500,40433.2,27864.7128,5924.22682291546,0
"2035",2751,123,47,76,0.382113821138211,0.617886178861789,0,0,27,20,32,44,0,0,0.219512195121951,0.16260162601626,0.260162601626016,0.357723577235772,-5700,9882,290.188617886179,3595.75512177498,35707.5,600,48802.9,35133.0121951219,7577.74051883223,0
"2036",2752,33,21,12,0.636363636363636,0.363636363636364,0,0,13,8,0,12,0,0,0.393939393939394,0.242424242424242,0,0.363636363636364,-16000,48848,2223.04545454545,11137.9108923109,73375.1,500,73375.1,28931.5363636364,17789.6656792086,0
"2037",2755,119,43,76,0.361344537815126,0.638655462184874,23,0,1,19,38,38,0.19327731092437,0,0.00840336134453781,0.159663865546218,0.319327731092437,0.319327731092437,-4250,5651,246.468907563025,2920.70692498446,29344.3,400,32986.2,23755.8949579832,4877.86973609866,0
"2038",2757,21,11,10,0.523809523809524,0.476190476190476,7,0,1,3,3,7,0.333333333333333,0,0.0476190476190476,0.142857142857143,0.142857142857143,0.333333333333333,-2077,3116,655.890476190476,1918.63903064249,13788.3,300,16017.7,12266.9476190476,4048.27843010076,0
"2039",2758,250,112,138,0.448,0.552,0,0,69,43,38,100,0,0,0.276,0.172,0.152,0.4,-10240,10558,201.0684,4271.05588511042,50281.4,900,50281.4,30019.4852,8591.47845138562,0
"2040",2759,8,6,2,0.75,0.25,0,0,4,2,0,2,0,0,0.5,0.25,0,0.25,-21900,43693,8948.2625,22351.3724346236,71586.1,900,71586.1,43147.5375,26182.6197201195,0
"2041",2761,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,900,900,900,NA,900,900,900,900,NA,0
"2042",2762,152,55,97,0.361842105263158,0.638157894736842,0,0,39,16,28,69,0,0,0.256578947368421,0.105263157894737,0.184210526315789,0.453947368421053,-61700,49388,344.202631578947,20818.629661712,52318.9,500,141386,65097.2243421053,26285.8630675545,0
"2043",2763,314,125,189,0.398089171974522,0.601910828025478,0,0,79,46,40,149,0,0,0.251592356687898,0.146496815286624,0.127388535031847,0.474522292993631,-64500,49691,136.56974522293,20727.1093927074,42897.3,200,136040.4,54090.0888535032,26950.5426961576,0
"2044",2764,13,10,3,0.769230769230769,0.230769230769231,0,0,6,4,0,3,0,0,0.461538461538462,0.307692307692308,0,0.230769230769231,-16200,24856,3845.59230769231,11783.8602496141,49992.7,1100,65999.4,35937.4307692308,16895.895482305,0
"2045",2767,48,20,28,0.416666666666667,0.583333333333333,0,0,11,9,13,15,0,0,0.229166666666667,0.1875,0.270833333333333,0.3125,-21000,28964,999.752083333333,11475.8328256438,48002.8,600,63379.2,42086.1729166667,12032.4832117727,0
"2046",2768,191,88,103,0.460732984293194,0.539267015706806,36,0,16,36,31,72,0.18848167539267,0,0.0837696335078534,0.18848167539267,0.162303664921466,0.37696335078534,-8520,11100,166.474869109948,2484.48295209684,31811,900,34671,27652.997382199,4161.6834694683,0
"2047",2770,269,91,178,0.338289962825279,0.661710037174721,36,0,19,36,96,82,0.133828996282528,0,0.0706319702602231,0.133828996282528,0.356877323420074,0.304832713754647,-8520,8500,113.024907063197,2030.4034415687,30418,1100,33534.8,26332.3364312268,3952.07377585328,0
"2048",2771,236,82,154,0.347457627118644,0.652542372881356,0,0,42,40,36,118,0,0,0.177966101694915,0.169491525423729,0.152542372881356,0.5,-23900,29343,143.16186440678,10681.4792364021,33800.4,400,68840.6,39318.9338983051,10573.1567528479,0
"2049",2772,44,22,22,0.5,0.5,0,0,12,10,5,17,0,0,0.272727272727273,0.227272727272727,0.113636363636364,0.386363636363636,-10900,17088,845.902272727273,7330.49112864916,37234.2,300,50503.6,33138.5886363636,9407.80028040107,0
"2050",2773,26,14,12,0.538461538461538,0.461538461538462,0,0,8,6,4,8,0,0,0.307692307692308,0.230769230769231,0.153846153846154,0.307692307692308,-18800,25761,1541.87307692308,11128.2957656798,40103.2,800,58548.1,34673.1269230769,11823.5033047759,0
"2051",2774,52,27,25,0.519230769230769,0.480769230769231,0,0,16,11,7,18,0,0,0.307692307692308,0.211538461538462,0.134615384615385,0.346153846153846,-16960,9900,361.928846153846,4420.81194473597,21534.8,300,35344.6,22181.6903846154,6280.30021451328,0
"2052",2777,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,700,700,700,NA,700,700,700,700,NA,0
"2053",2778,218,74,144,0.339449541284404,0.660550458715596,0,0,38,36,64,80,0,0,0.174311926605505,0.165137614678899,0.293577981651376,0.36697247706422,-11800,19563,78.9894495412844,7103.39134917072,17233.9,500,50657.9,27218.3733944954,8258.29168073965,0
"2054",2779,330,87,243,0.263636363636364,0.736363636363636,0,1,45,42,148,94,0,0.00303030303030303,0.136363636363636,0.127272727272727,0.448484848484848,0.284848484848485,-15800,25962,191.848484848485,8184.90726124308,63324,1100,75172.4,48022.02,10553.7533194588,0
"2055",2780,51,26,25,0.509803921568627,0.490196078431373,0,0,14,12,0,25,0,0,0.274509803921569,0.235294117647059,0,0.490196078431373,-15100,21008,649.072549019608,9565.38766505735,33117.1,600,58884.5,35986.0568627451,10238.9059633782,0
"2056",2781,113,67,46,0.592920353982301,0.407079646017699,0,0,49,18,0,46,0,0,0.433628318584071,0.15929203539823,0,0.407079646017699,-12000,32752,403.806194690265,4929.73825828807,45644.5,200,51323.7,30957.1353982301,10257.9530450761,0
"2057",2783,73,50,23,0.684931506849315,0.315068493150685,0,0,37,13,0,23,0,0,0.506849315068493,0.178082191780822,0,0.315068493150685,-25200,36599,466.521917808219,6181.37705822107,34070.5,300,58934.4,27173.3602739726,11631.9562169117,0
"2058",2788,144,56,88,0.388888888888889,0.611111111111111,0,0,29,27,22,66,0,0,0.201388888888889,0.1875,0.152777777777778,0.458333333333333,-15800,20664,177.963888888889,8202.26270688843,25641.3,300,51823.8,36484.4527777778,9073.02186231898,0
"2059",2789,263,76,187,0.288973384030418,0.711026615969582,0,0,40,36,96,91,0,0,0.152091254752852,0.136882129277567,0.365019011406844,0.346007604562738,-24900,19125,199.648669201521,6313.36116482702,52522.2,600,67460,42166.9878326996,8284.79372746511,0
"2060",2790,143,58,85,0.405594405594406,0.594405594405594,0,0,32,26,22,63,0,0,0.223776223776224,0.181818181818182,0.153846153846154,0.440559440559441,-26600,23522,483.759440559441,9126.69549875172,69192.4,200,79277.8,45277.1615384615,11218.5298697674,0
"2061",2792,13,11,2,0.846153846153846,0.153846153846154,4,0,3,4,0,2,0.307692307692308,0,0.230769230769231,0.307692307692308,0,0.153846153846154,-4200,12300,2128.23076923077,4055.1954889961,27667,300,29262.5,20825.3384615385,9431.34381628077,0
"2062",2793,172,73,99,0.424418604651163,0.575581395348837,38,0,1,34,34,65,0.22093023255814,0,0.00581395348837209,0.197674418604651,0.197674418604651,0.377906976744186,-7590,3452,121.629651162791,2095.41868568001,20934.7,800,24531.4,19058.875,3129.28217580392,0
"2063",2794,13,10,3,0.769230769230769,0.230769230769231,0,0,6,4,0,3,0,0,0.461538461538462,0.307692307692308,0,0.230769230769231,-9700,18284,3358.08461538462,8553.3707924465,43655,1000,43655,26120.6692307692,12487.5974968089,0
"2064",2795,13,10,3,0.769230769230769,0.230769230769231,0,0,6,4,0,3,0,0,0.461538461538462,0.307692307692308,0,0.230769230769231,-23100,29419.5,3175.70769230769,15151.8519141755,41284.2,300,64227.6,32842.8230769231,15800.5607329378,0
"2065",2798,163,61,102,0.374233128834356,0.625766871165644,28,0,5,28,24,78,0.171779141104294,0,0.0306748466257669,0.171779141104294,0.147239263803681,0.478527607361963,-22700,29714,267.284662576687,10879.1923699745,43581.8,200,66516.8,35804.290797546,11431.4142796858,0
"2066",2799,242,82,160,0.338842975206612,0.661157024793388,0,0,50,32,73,87,0,0,0.206611570247934,0.132231404958678,0.301652892561983,0.359504132231405,-58100,49638,4.97479338842975,16726.4201048214,1233.9,200,122984.4,51327.2797520661,29056.0666144659,0
"2067",2801,4,4,0,1,0,3,0,1,0,0,0,0.75,0,0.25,0,0,0,900,5962,4696.5,2531,18786,900,18786,9843,7696.90890336287,0
"2068",2802,216,96,120,0.444444444444444,0.555555555555556,39,0,18,39,34,86,0.180555555555556,0,0.0833333333333333,0.180555555555556,0.157407407407407,0.398148148148148,-5820,9200,160.161574074074,2225.66652220216,34609.5,900,34609.5,26149.0439814815,4116.75798600215,0
"2069",2803,74,37,37,0.5,0.5,0,0,24,13,0,37,0,0,0.324324324324324,0.175675675675676,0,0.5,-59300,49253,806.931081081081,22003.8039047606,59727.4,300,130769.6,65605.7554054054,21479.4114216263,0
"2070",2804,39,23,16,0.58974358974359,0.41025641025641,0,0,13,10,0,16,0,0,0.333333333333333,0.256410256410256,0,0.41025641025641,-8800,9394,937.087179487179,4622.0700545933,36560.9,900,39913.3,30375.9538461538,8369.58074271743,0
"2071",2805,18,11,7,0.611111111111111,0.388888888888889,7,0,1,3,3,4,0.388888888888889,0,0.0555555555555556,0.166666666666667,0.166666666666667,0.222222222222222,-2017,3026,869.761111111111,1941.12311278469,15670.3,1000,18222.4,13294.2555555556,4739.50646701212,0
"2072",2807,9,7,2,0.777777777777778,0.222222222222222,0,0,4,3,0,2,0,0,0.444444444444444,0.333333333333333,0,0.222222222222222,-19300,36811,4670.77777777778,16342.7633462626,42037,32051,61083.3,44962.9555555556,11143.1072033467,0
"2073",2808,52,37,15,0.711538461538462,0.288461538461538,0,0,14,23,0,15,0,0,0.269230769230769,0.442307692307692,0,0.288461538461538,-25300,46553,827.080769230769,10222.124469225,43008.2,700,87195.2,39930.4307692308,13572.589367813,0
"2074",2809,151,52,99,0.344370860927152,0.655629139072848,0,0,27,25,41,58,0,0,0.178807947019868,0.165562913907285,0.271523178807947,0.384105960264901,-20600,21986,259.414569536424,7882.5597846926,39186.2,700,52824.9,31345.1993377483,8445.9559671478,0
"2075",2810,159,47,112,0.29559748427673,0.70440251572327,0,0,26,21,65,47,0,0,0.163522012578616,0.132075471698113,0.408805031446541,0.29559748427673,-12500,17118,190.706918238994,5526.62433848632,30336.9,1000,48177.6,27200.1559748428,6666.38087993807,0
"2076",2811,61,32,29,0.524590163934426,0.475409836065574,0,0,20,12,6,23,0,0,0.327868852459016,0.19672131147541,0.0983606557377049,0.377049180327869,-56900,45258,740.506557377049,21795.6343090068,45185.4,1746.9,142681.3,55792.5459016393,28946.8270265935,0
"2077",2812,22,13,9,0.590909090909091,0.409090909090909,0,0,7,6,1,8,0,0,0.318181818181818,0.272727272727273,0.0454545454545455,0.363636363636364,-29500,36765,3079.01363636364,16888.4073062051,67753,200,70847.4,50186.9590909091,20350.9340537166,0
"2078",2813,294,75,219,0.255102040816327,0.744897959183674,0,0,39,36,124,95,0,0,0.13265306122449,0.122448979591837,0.421768707482993,0.32312925170068,-12600,21633,109.22380952381,6445.42998978498,32126.5,800,49428.8,26416.8921768707,7307.05545022542,0
"2079",2814,204,85,119,0.416666666666667,0.583333333333333,44,0,1,40,39,80,0.215686274509804,0,0.00490196078431373,0.196078431372549,0.191176470588235,0.392156862745098,-13250,4544,111.929411764706,2722.48567467046,22848,500,29044.4,19700.5985294118,4471.769969756,0
