"","disp_id","client_id","account_id","n_clients"
"2098",2669,2669,2205,1
"2099",2670,2670,2206,1
"2100",2671,2671,2207,1
"2101",2672,2672,2208,1
"2102",2673,2673,2209,2
"2103",2675,2675,2210,1
"2104",2676,2676,2211,1
"2105",2677,2677,2212,2
"2106",2679,2679,2213,2
"2107",2681,2681,2214,2
"2108",2683,2683,2215,1
"2109",2684,2684,2216,1
"2110",2685,2685,2217,1
"2111",2686,2686,2218,2
"2112",2688,2688,2219,1
"2113",2689,2689,2220,1
"2114",2690,2690,2221,1
"2115",2691,2691,2222,1
"2116",2692,2692,2223,1
"2117",2693,2693,2224,1
"2118",2694,2694,2225,2
"2119",2696,2696,2226,2
"2120",2698,2698,2227,2
"2121",2700,2700,2228,1
"2122",2701,2701,2229,1
"2123",2702,2702,2230,1
"2124",2703,2703,2231,1
"2125",2704,2704,2232,1
"2126",2705,2705,2233,1
"2127",2706,2706,2234,1
"2128",2707,2707,2235,1
"2129",2708,2708,2236,1
"2130",2709,2709,2237,1
"2131",2712,2712,2239,1
"2132",2713,2713,2240,1
"2133",2714,2714,2241,1
"2134",2715,2715,2242,1
"2135",2716,2716,2243,1
"2136",2717,2717,2244,2
"2137",2719,2719,2245,1
"2138",2720,2720,2246,1
"2139",2721,2721,2247,1
"2140",2724,2724,2250,1
"2141",2726,2726,2252,2
"2142",2728,2728,2253,1
"2143",2729,2729,2254,1
"2144",2730,2730,2255,1
"2145",2731,2731,2256,1
"2146",2732,2732,2257,1
"2147",2733,2733,2258,2
"2148",2735,2735,2259,1
"2149",2736,2736,2260,1
"2150",2738,2738,2261,1
"2151",2739,2739,2262,1
"2152",2740,2740,2263,1
"2153",2741,2741,2264,1
"2154",2742,2742,2265,1
"2155",2743,2743,2266,2
"2156",2745,2745,2267,1
"2157",2746,2746,2268,1
"2158",2747,2747,2269,2
"2159",2749,2749,2270,2
"2160",2751,2751,2271,1
"2161",2752,2752,2272,1
"2162",2754,2754,2274,1
"2163",2755,2755,2275,1
"2164",2756,2756,2276,1
"2165",2758,2758,2278,1
"2166",2759,2759,2279,1
"2167",2760,2760,2280,1
"2168",2761,2761,2281,1
"2169",2762,2762,2282,1
"2170",2765,2765,2285,1
"2171",2766,2766,2286,2
"2172",2768,2768,2287,1
"2173",2769,2769,2288,1
"2174",2770,2770,2289,1
"2175",2771,2771,2290,2
"2176",2773,2773,2291,2
"2177",2775,2775,2292,1
"2178",2776,2776,2293,1
"2179",2777,2777,2294,1
"2180",2778,2778,2295,1
"2181",2779,2779,2296,2
"2182",2781,2781,2297,1
"2183",2782,2782,2298,1
"2184",2783,2783,2299,1
"2185",2784,2784,2300,1
"2186",2785,2785,2301,1
"2187",2786,2786,2302,1
"2188",2787,2787,2303,1
"2189",2788,2788,2304,1
"2190",2789,2789,2305,1
"2191",2790,2790,2306,1
"2192",2791,2791,2307,1
"2193",2794,2794,2309,2
"2194",2796,2796,2310,1
"2195",2797,2797,2311,1
"2196",2798,2798,2312,1
"2197",2799,2799,2313,1
"2198",2800,2800,2314,1
"2199",2801,2801,2315,1
"2200",2802,2802,2316,1
"2201",2803,2803,2317,2
"2202",2805,2805,2318,1
"2203",2806,2806,2319,1
"2204",2808,2808,2321,1
"2205",2809,2809,2322,1
"2206",2810,2810,2323,1
"2207",2811,2811,2324,1
"2208",2812,2812,2325,1
"2209",2813,2813,2326,1
"2210",2814,2814,2327,1
"2211",2815,2815,2328,2
"2212",2817,2817,2329,1
"2213",2818,2818,2330,1
"2214",2819,2819,2331,1
"2215",2820,2820,2332,1
"2216",2821,2821,2333,1
"2217",2822,2822,2334,1
"2218",2823,2823,2335,1
"2219",2824,2824,2336,1
"2220",2825,2825,2337,1
"2221",2826,2826,2338,1
"2222",2827,2827,2339,1
"2223",2828,2828,2340,1
"2224",2829,2829,2341,1
"2225",2830,2830,2342,1
"2226",2831,2831,2343,1
"2227",2832,2832,2344,2
"2228",2834,2834,2345,1
"2229",2835,2835,2346,1
"2230",2836,2836,2347,2
"2231",2838,2838,2348,1
"2232",2839,2839,2349,2
"2233",2841,2841,2350,1
"2234",2842,2842,2351,1
"2235",2843,2843,2352,1
"2236",2844,2844,2353,1
"2237",2845,2845,2354,1
"2238",2846,2846,2355,1
"2239",2847,2847,2356,2
"2240",2849,2849,2357,1
"2241",2850,2850,2358,1
"2242",2851,2851,2359,1
"2243",2852,2852,2360,1
"2244",2853,2853,2361,1
"2245",2854,2854,2362,2
"2246",2856,2856,2363,1
"2247",2857,2857,2364,1
"2248",2858,2858,2365,1
"2249",2859,2859,2366,1
"2250",2860,2860,2367,1
"2251",2862,2862,2369,2
"2252",2864,2864,2370,1
"2253",2865,2865,2371,2
"2254",2867,2867,2372,1
"2255",2868,2868,2373,1
"2256",2869,2869,2374,1
"2257",2870,2870,2375,1
"2258",2871,2871,2376,1
"2259",2872,2872,2377,1
"2260",2873,2873,2378,1
"2261",2874,2874,2379,1
"2262",2875,2875,2380,1
"2263",2876,2876,2381,1
"2264",2877,2877,2382,1
"2265",2878,2878,2383,1
"2266",2879,2879,2384,1
"2267",2880,2880,2385,1
"2268",2881,2881,2386,1
"2269",2882,2882,2387,1
"2270",2883,2883,2388,1
"2271",2884,2884,2389,1
"2272",2885,2885,2390,2
"2273",2887,2887,2391,1
"2274",2888,2888,2392,1
"2275",2889,2889,2393,1
"2276",2890,2890,2394,2
"2277",2892,2892,2395,1
"2278",2893,2893,2396,1
"2279",2894,2894,2397,1
"2280",2895,2895,2398,1
"2281",2896,2896,2399,1
"2282",2897,2897,2400,2
"2283",2899,2899,2401,1
"2284",2900,2900,2402,1
"2285",2901,2901,2403,1
"2286",2902,2902,2404,2
"2287",2904,2904,2405,2
"2288",2906,2906,2406,2
"2289",2908,2908,2407,1
"2290",2909,2909,2408,1
"2291",2910,2910,2409,1
"2292",2911,2911,2410,2
"2293",2913,2913,2411,1
"2294",2915,2915,2413,1
"2295",2916,2916,2414,1
"2296",2917,2917,2415,1
"2297",2918,2918,2416,2
"2298",2920,2920,2417,1
"2299",2921,2921,2418,1
"2300",2922,2922,2419,1
"2301",2923,2923,2420,1
"2302",2924,2924,2421,2
"2303",2926,2926,2422,2
"2304",2928,2928,2423,1
"2305",2929,2929,2424,1
"2306",2930,2930,2425,1
"2307",2932,2932,2427,1
"2308",2933,2933,2428,2
"2309",2935,2935,2429,1
"2310",2936,2936,2430,1
"2311",2937,2937,2431,1
"2312",2938,2938,2432,1
"2313",2939,2939,2433,1
"2314",2940,2940,2434,1
"2315",2941,2941,2435,1
"2316",2942,2942,2436,1
"2317",2943,2943,2437,1
"2318",2944,2944,2438,1
"2319",2945,2945,2439,2
"2320",2947,2947,2440,1
"2321",2948,2948,2441,1
"2322",2949,2949,2442,1
"2323",2950,2950,2443,1
"2324",2951,2951,2444,1
"2325",2952,2952,2445,1
"2326",2953,2953,2446,1
"2327",2954,2954,2447,2
"2328",2956,2956,2448,1
"2329",2957,2957,2449,1
"2330",2958,2958,2450,1
"2331",2959,2959,2451,1
"2332",2960,2960,2452,2
"2333",2962,2962,2453,2
"2334",2964,2964,2454,1
"2335",2965,2965,2455,1
"2336",2966,2966,2456,1
"2337",2967,2967,2457,1
"2338",2968,2968,2458,1
"2339",2969,2969,2459,2
"2340",2971,2971,2460,1
"2341",2972,2972,2461,1
"2342",2974,2974,2463,1
"2343",2975,2975,2464,1
"2344",2976,2976,2465,1
"2345",2977,2977,2466,1
"2346",2978,2978,2467,1
"2347",2979,2979,2468,1
"2348",2980,2980,2469,1
"2349",2981,2981,2470,1
"2350",2982,2982,2471,2
"2351",2984,2984,2472,2
"2352",2986,2986,2473,2
"2353",2988,2988,2474,1
"2354",2989,2989,2475,1
"2355",2990,2990,2476,2
"2356",2992,2992,2477,1
"2357",2994,2994,2479,1
"2358",2995,2995,2480,1
"2359",2996,2996,2481,1
"2360",2997,2997,2482,1
"2361",2998,2998,2483,1
"2362",2999,2999,2484,1
"2363",3000,3000,2485,1
"2364",3001,3001,2486,1
"2365",3002,3002,2487,1
"2366",3003,3003,2488,2
"2367",3005,3005,2489,1
"2368",3006,3006,2490,1
"2369",3007,3007,2491,1
"2370",3008,3008,2492,1
"2371",3009,3009,2493,2
"2372",3011,3011,2494,1
"2373",3012,3012,2495,1
"2374",3013,3013,2496,2
"2375",3015,3015,2497,1
"2376",3016,3016,2498,1
"2377",3017,3017,2499,1
"2378",3018,3018,2500,1
"2379",3019,3019,2501,1
"2380",3020,3020,2502,1
"2381",3021,3021,2503,2
"2382",3023,3023,2504,1
"2383",3024,3024,2505,2
"2384",3026,3026,2506,1
"2385",3027,3027,2507,1
"2386",3028,3028,2508,1
"2387",3029,3029,2509,1
"2388",3030,3030,2510,1
"2389",3031,3031,2511,2
"2390",3035,3035,2513,1
"2391",3036,3036,2514,1
"2392",3037,3037,2515,1
"2393",3038,3038,2516,1
"2394",3039,3039,2517,1
"2395",3041,3041,2519,1
"2396",3042,3042,2520,1
"2397",3043,3043,2521,1
"2398",3044,3044,2522,1
"2399",3045,3045,2523,1
"2400",3046,3046,2524,1
"2401",3047,3047,2525,1
"2402",3048,3048,2526,1
"2403",3049,3049,2527,2
"2404",3051,3051,2528,1
"2405",3054,3054,2530,1
"2406",3055,3055,2531,1
"2407",3056,3056,2532,2
"2408",3058,3058,2533,1
"2409",3059,3059,2534,1
"2410",3060,3060,2535,2
"2411",3062,3062,2536,1
"2412",3063,3063,2537,1
"2413",3064,3064,2538,1
"2414",3065,3065,2539,1
"2415",3066,3066,2540,1
"2416",3067,3067,2541,2
"2417",3069,3069,2542,1
"2418",3070,3070,2543,1
"2419",3071,3071,2544,1
"2420",3072,3072,2545,2
"2421",3074,3074,2546,1
"2422",3075,3075,2547,1
"2423",3076,3076,2548,1
"2424",3077,3077,2549,2
"2425",3079,3079,2550,1
"2426",3080,3080,2551,2
"2427",3082,3082,2552,1
"2428",3083,3083,2553,1
"2429",3084,3084,2554,1
"2430",3085,3085,2555,2
"2431",3087,3087,2556,1
"2432",3088,3088,2557,1
"2433",3089,3089,2558,1
"2434",3090,3090,2559,1
"2435",3091,3091,2560,1
"2436",3092,3092,2561,1
"2437",3093,3093,2562,1
"2438",3094,3094,2563,1
"2439",3095,3095,2564,1
"2440",3096,3096,2565,1
"2441",3097,3097,2566,1
"2442",3098,3098,2567,1
"2443",3099,3099,2568,1
"2444",3100,3100,2569,1
"2445",3101,3101,2570,1
"2446",3102,3102,2571,1
"2447",3103,3103,2572,1
"2448",3104,3104,2573,1
"2449",3105,3105,2574,1
"2450",3106,3106,2575,1
"2451",3107,3107,2576,2
"2452",3109,3109,2577,1
"2453",3110,3110,2578,2
"2454",3112,3112,2579,1
"2455",3113,3113,2580,2
"2456",3115,3115,2581,1
"2457",3116,3116,2582,1
"2458",3117,3117,2583,2
"2459",3119,3119,2584,1
"2460",3120,3120,2585,1
"2461",3121,3121,2586,2
"2462",3123,3123,2587,1
"2463",3124,3124,2588,1
"2464",3125,3125,2589,1
"2465",3126,3126,2590,1
"2466",3127,3127,2591,1
"2467",3128,3128,2592,1
"2468",3129,3129,2593,1
"2469",3130,3130,2594,1
"2470",3131,3131,2595,1
"2471",3132,3132,2596,1
"2472",3133,3133,2597,1
"2473",3134,3134,2598,1
"2474",3135,3135,2599,1
"2475",3136,3136,2600,1
"2476",3137,3137,2601,2
"2477",3139,3139,2602,2
"2478",3141,3141,2603,1
"2479",3142,3142,2604,1
"2480",3143,3143,2605,1
"2481",3144,3144,2606,2
"2482",3146,3146,2607,1
"2483",3147,3147,2608,1
"2484",3148,3148,2609,2
"2485",3150,3150,2610,1
"2486",3151,3151,2611,1
"2487",3152,3152,2612,1
"2488",3153,3153,2613,2
"2489",3155,3155,2614,1
"2490",3156,3156,2615,1
"2491",3157,3157,2616,1
"2492",3158,3158,2617,1
"2493",3159,3159,2618,1
"2494",3160,3160,2619,1
"2495",3161,3161,2620,1
"2496",3162,3162,2621,1
"2497",3163,3163,2622,2
"2498",3165,3165,2623,1
"2499",3166,3166,2624,1
"2500",3167,3167,2625,1
"2501",3170,3170,2627,2
"2502",3172,3172,2628,1
"2503",3173,3173,2629,2
"2504",3175,3175,2630,1
"2505",3176,3176,2631,1
"2506",3177,3177,2632,1
"2507",3178,3178,2633,1
"2508",3179,3179,2634,2
"2509",3181,3181,2635,1
"2510",3182,3182,2636,1
"2511",3183,3183,2637,1
"2512",3184,3184,2638,1
"2513",3185,3185,2639,1
"2514",3186,3186,2640,1
"2515",3187,3187,2641,1
"2516",3188,3188,2642,1
"2517",3190,3190,2644,1
"2518",3191,3191,2645,1
"2519",3192,3192,2646,1
"2520",3193,3193,2647,1
"2521",3194,3194,2648,1
"2522",3195,3195,2649,1
"2523",3196,3196,2650,1
"2524",3197,3197,2651,2
"2525",3199,3199,2652,2
"2526",3201,3201,2653,1
"2527",3202,3202,2654,1
"2528",3203,3203,2655,2
"2529",3205,3205,2656,2
"2530",3207,3207,2657,1
"2531",3208,3208,2658,2
"2532",3210,3210,2659,1
"2533",3211,3211,2660,1
"2534",3213,3213,2661,1
"2535",3214,3214,2662,1
"2536",3215,3215,2663,1
"2537",3216,3216,2664,1
"2538",3217,3217,2665,1
"2539",3218,3218,2666,2
"2540",3220,3220,2667,2
"2541",3222,3222,2668,1
"2542",3225,3225,2670,1
"2543",3226,3226,2671,1
"2544",3227,3227,2672,1
"2545",3228,3228,2673,1
"2546",3229,3229,2674,1
"2547",3230,3230,2675,1
"2548",3231,3231,2676,1
"2549",3232,3232,2677,1
"2550",3233,3233,2678,1
"2551",3234,3234,2679,1
"2552",3235,3235,2680,1
"2553",3236,3236,2681,1
"2554",3239,3239,2684,1
"2555",3240,3240,2685,1
"2556",3241,3241,2686,2
"2557",3243,3243,2687,1
"2558",3244,3244,2688,1
"2559",3245,3245,2689,1
"2560",3246,3246,2690,1
"2561",3247,3247,2691,1
"2562",3248,3248,2692,1
"2563",3249,3249,2693,2
"2564",3251,3251,2694,2
"2565",3253,3253,2695,1
"2566",3254,3254,2696,1
"2567",3255,3255,2697,1
"2568",3256,3256,2698,1
"2569",3257,3257,2699,1
"2570",3258,3258,2700,1
"2571",3259,3259,2701,1
"2572",3260,3260,2702,2
"2573",3262,3262,2703,1
"2574",3264,3264,2705,1
"2575",3265,3265,2706,2
"2576",3267,3267,2707,1
"2577",3268,3268,2708,1
"2578",3269,3269,2709,1
"2579",3270,3270,2710,1
"2580",3271,3271,2711,1
"2581",3272,3272,2712,2
"2582",3274,3274,2713,2
"2583",3276,3276,2714,1
"2584",3277,3277,2715,2
"2585",3279,3279,2716,2
"2586",3281,3281,2717,1
"2587",3282,3282,2718,1
"2588",3283,3283,2719,1
"2589",3284,3284,2720,2
"2590",3286,3286,2721,2
"2591",3288,3288,2722,1
"2592",3289,3289,2723,1
"2593",3290,3290,2724,1
"2594",3291,3291,2725,1
"2595",3292,3292,2726,1
"2596",3293,3293,2727,1
"2597",3294,3294,2728,1
"2598",3295,3295,2729,1
"2599",3296,3296,2730,1
"2600",3297,3297,2731,1
"2601",3298,3298,2732,1
"2602",3299,3299,2733,1
"2603",3300,3300,2734,1
"2604",3302,3302,2736,2
"2605",3304,3304,2737,1
"2606",3305,3305,2738,1
"2607",3306,3306,2739,1
"2608",3307,3307,2740,1
"2609",3308,3308,2741,2
"2610",3310,3310,2742,1
"2611",3311,3311,2743,1
"2612",3312,3312,2744,1
"2613",3313,3313,2745,1
"2614",3314,3314,2746,2
"2615",3316,3316,2747,2
"2616",3319,3319,2749,2
"2617",3321,3321,2750,1
"2618",3322,3322,2751,1
"2619",3323,3323,2752,1
"2620",3324,3324,2753,2
"2621",3326,3326,2754,1
"2622",3327,3327,2755,1
"2623",3328,3328,2756,1
"2624",3329,3329,2757,2
"2625",3331,3331,2758,1
"2626",3332,3332,2759,1
"2627",3333,3333,2760,1
"2628",3334,3334,2761,1
"2629",3335,3335,2762,1
"2630",3336,3336,2763,1
"2631",3337,3337,2764,1
"2632",3338,3338,2765,1
"2633",3339,3339,2766,1
"2634",3340,3340,2767,2
"2635",3342,3342,2768,1
"2636",3344,3344,2770,1
"2637",3345,3345,2771,2
"2638",3347,3347,2772,1
"2639",3348,3348,2773,1
"2640",3349,3349,2774,1
"2641",3350,3350,2775,2
"2642",3352,3352,2776,2
"2643",3354,3354,2777,1
"2644",3355,3355,2778,1
"2645",3356,3356,2779,1
"2646",3357,3357,2780,1
"2647",3358,3358,2781,1
"2648",3359,3359,2782,1
"2649",3360,3360,2783,1
"2650",3361,3361,2784,1
"2651",3365,3365,2787,1
"2652",3366,3366,2788,2
"2653",3368,3368,2789,1
"2654",3369,3369,2790,1
"2655",3370,3370,2791,2
"2656",3372,3372,2792,1
"2657",3373,3373,2793,2
"2658",3375,3375,2794,1
"2659",3376,3376,2795,2
"2660",3378,3378,2796,2
"2661",3380,3380,2797,1
"2662",3381,3381,2798,1
"2663",3382,3382,2799,2
"2664",3384,3384,2800,1
"2665",3385,3385,2801,1
"2666",3386,3386,2802,1
"2667",3387,3387,2803,1
"2668",3388,3388,2804,1
"2669",3389,3389,2805,1
"2670",3390,3390,2806,1
"2671",3391,3391,2807,1
"2672",3392,3392,2808,1
"2673",3393,3393,2809,1
"2674",3394,3394,2810,1
"2675",3395,3395,2811,1
"2676",3396,3396,2812,1
"2677",3397,3397,2813,2
"2678",3399,3399,2814,1
"2679",3402,3402,2816,2
"2680",3404,3404,2817,1
"2681",3405,3405,2818,2
"2682",3407,3407,2819,2
"2683",3409,3409,2820,1
"2684",3410,3410,2821,1
"2685",3412,3412,2823,2
"2686",3414,3414,2824,1
"2687",3415,3415,2825,1
"2688",3416,3416,2826,2
"2689",3418,3418,2827,1
"2690",3420,3420,2829,1
"2691",3421,3421,2830,1
"2692",3422,3422,2831,1
"2693",3423,3423,2832,1
"2694",3424,3424,2833,1
"2695",3425,3425,2834,1
"2696",3426,3426,2835,1
"2697",3427,3427,2836,2
"2698",3429,3429,2837,1
"2699",3430,3430,2838,1
"2700",3431,3431,2839,1
"2701",3432,3432,2840,1
"2702",3433,3433,2841,2
"2703",3435,3435,2842,1
"2704",3436,3436,2843,2
"2705",3438,3438,2844,1
"2706",3439,3439,2845,1
"2707",3440,3440,2846,1
"2708",3441,3441,2847,1
"2709",3443,3443,2849,1
"2710",3444,3444,2850,1
"2711",3445,3445,2851,1
"2712",3446,3446,2852,1
"2713",3447,3447,2853,1
"2714",3448,3448,2854,1
"2715",3449,3449,2855,1
"2716",3450,3450,2856,1
"2717",3451,3451,2857,2
"2718",3453,3453,2858,1
"2719",3454,3454,2859,2
"2720",3456,3456,2860,1
"2721",3457,3457,2861,1
"2722",3458,3458,2862,1
"2723",3459,3459,2863,2
"2724",3461,3461,2864,2
"2725",3463,3463,2865,1
"2726",3464,3464,2866,1
"2727",3465,3465,2867,1
"2728",3466,3466,2868,2
"2729",3468,3468,2869,1
"2730",3469,3469,2870,1
"2731",3470,3470,2871,1
"2732",3471,3471,2872,1
"2733",3472,3472,2873,2
"2734",3474,3474,2874,1
"2735",3475,3475,2875,1
"2736",3476,3476,2876,1
"2737",3477,3477,2877,1
"2738",3478,3478,2878,2
"2739",3480,3480,2879,2
"2740",3482,3482,2880,1
"2741",3483,3483,2881,1
"2742",3484,3484,2882,1
"2743",3485,3485,2883,1
"2744",3486,3486,2884,1
"2745",3487,3487,2885,1
"2746",3488,3488,2886,1
"2747",3489,3489,2887,1
"2748",3490,3490,2888,2
"2749",3492,3492,2889,1
"2750",3493,3493,2890,1
"2751",3494,3494,2891,1
"2752",3495,3495,2892,2
"2753",3497,3497,2893,1
"2754",3498,3498,2894,1
"2755",3499,3499,2895,1
"2756",3500,3500,2896,1
"2757",3501,3501,2897,1
"2758",3502,3502,2898,2
"2759",3504,3504,2899,1
"2760",3505,3505,2900,1
"2761",3506,3506,2901,1
"2762",3507,3507,2902,1
"2763",3508,3508,2903,2
"2764",3510,3510,2904,1
"2765",3511,3511,2905,1
"2766",3512,3512,2906,1
"2767",3513,3513,2907,2
"2768",3515,3515,2908,1
"2769",3516,3516,2909,1
"2770",3517,3517,2910,1
"2771",3518,3518,2911,1
"2772",3519,3519,2912,1
"2773",3520,3520,2913,1
"2774",3521,3521,2914,1
"2775",3522,3522,2915,1
"2776",3523,3523,2916,1
"2777",3524,3524,2917,1
"2778",3525,3525,2918,2
"2779",3527,3527,2919,1
"2780",3528,3528,2920,1
"2781",3529,3529,2921,1
"2782",3530,3530,2922,1
"2783",3531,3531,2923,1
"2784",3532,3532,2924,1
"2785",3533,3533,2925,1
"2786",3534,3534,2926,1
"2787",3535,3535,2927,1
"2788",3536,3536,2928,1
"2789",3537,3537,2929,1
"2790",3538,3538,2930,1
"2791",3539,3539,2931,1
"2792",3540,3540,2932,2
"2793",3542,3542,2933,2
"2794",3544,3544,2934,1
"2795",3545,3545,2935,1
"2796",3546,3546,2936,1
"2797",3547,3547,2937,1
"2798",3548,3548,2938,1
"2799",3549,3549,2939,1
"2800",3550,3550,2940,1
"2801",3552,3552,2942,1
"2802",3554,3554,2944,2
"2803",3556,3556,2945,2
"2804",3558,3558,2946,1
"2805",3559,3559,2947,2
"2806",3562,3562,2949,2
"2807",3564,3564,2950,1
"2808",3565,3565,2951,1
"2809",3566,3566,2952,1
"2810",3567,3567,2953,1
"2811",3568,3568,2954,1
"2812",3569,3569,2955,1
"2813",3570,3570,2956,1
"2814",3571,3571,2957,1
"2815",3572,3572,2958,1
"2816",3573,3573,2959,1
"2817",3574,3574,2960,1
"2818",3575,3575,2961,1
"2819",3576,3576,2962,1
"2820",3577,3577,2963,1
"2821",3578,3578,2964,2
"2822",3580,3580,2965,1
"2823",3581,3581,2966,1
"2824",3582,3582,2967,1
"2825",3583,3583,2968,2
"2826",3585,3585,2969,1
"2827",3586,3586,2970,2
"2828",3588,3588,2971,1
"2829",3589,3589,2972,1
"2830",3590,3590,2973,1
"2831",3591,3591,2974,2
"2832",3594,3594,2976,1
"2833",3595,3595,2977,1
"2834",3596,3596,2978,1
"2835",3597,3597,2979,1
"2836",3598,3598,2980,2
"2837",3600,3600,2981,1
"2838",3601,3601,2982,2
"2839",3603,3603,2983,1
"2840",3605,3605,2985,1
"2841",3606,3606,2986,1
"2842",3607,3607,2987,1
"2843",3608,3608,2988,2
"2844",3610,3610,2989,1
"2845",3611,3611,2990,1
"2846",3612,3612,2991,2
"2847",3614,3614,2992,1
"2848",3615,3615,2993,1
"2849",3616,3616,2994,1
"2850",3617,3617,2995,1
"2851",3618,3618,2996,1
"2852",3619,3619,2997,1
"2853",3620,3620,2998,1
"2854",3621,3621,2999,2
"2855",3623,3623,3000,1
"2856",3624,3624,3001,1
"2857",3627,3627,3003,1
"2858",3628,3628,3004,1
"2859",3629,3629,3005,1
"2860",3630,3630,3006,2
"2861",3632,3632,3007,1
"2862",3633,3633,3008,1
"2863",3634,3634,3009,2
"2864",3636,3636,3010,1
"2865",3637,3637,3011,1
"2866",3638,3638,3012,1
"2867",3639,3639,3013,1
"2868",3640,3640,3014,2
"2869",3642,3642,3015,1
"2870",3643,3643,3016,1
"2871",3644,3644,3017,1
"2872",3645,3645,3018,1
"2873",3646,3646,3019,2
"2874",3648,3648,3020,1
"2875",3649,3649,3021,1
"2876",3650,3650,3022,1
"2877",3651,3651,3023,1
"2878",3652,3652,3024,2
"2879",3654,3654,3025,1
"2880",3655,3655,3026,1
"2881",3656,3656,3027,2
"2882",3658,3658,3028,1
"2883",3659,3659,3029,1
"2884",3660,3660,3030,1
"2885",3661,3661,3031,1
"2886",3662,3662,3032,1
"2887",3663,3663,3033,2
"2888",3667,3667,3035,2
"2889",3669,3669,3036,1
"2890",3670,3670,3037,1
"2891",3671,3671,3038,2
"2892",3673,3673,3039,1
"2893",3674,3674,3040,1
"2894",3675,3675,3041,1
"2895",3676,3676,3042,2
"2896",3678,3678,3043,1
"2897",3679,3679,3044,2
"2898",3681,3681,3045,2
"2899",3683,3683,3046,1
"2900",3684,3684,3047,1
"2901",3685,3685,3048,1
"2902",3686,3686,3049,1
"2903",3687,3687,3050,2
"2904",3689,3689,3051,1
"2905",3690,3690,3052,1
"2906",3691,3691,3053,1
"2907",3693,3693,3055,2
"2908",3695,3695,3056,2
"2909",3697,3697,3057,1
"2910",3698,3698,3058,1
"2911",3699,3699,3059,2
"2912",3701,3701,3060,1
"2913",3702,3702,3061,1
"2914",3703,3703,3062,1
"2915",3704,3704,3063,1
"2916",3705,3705,3064,1
"2917",3707,3707,3066,1
"2918",3708,3708,3067,2
"2919",3710,3710,3068,1
"2920",3711,3711,3069,1
"2921",3712,3712,3070,1
"2922",3713,3713,3071,1
"2923",3714,3714,3072,1
"2924",3716,3716,3074,1
"2925",3717,3717,3075,2
"2926",3719,3719,3076,2
"2927",3721,3721,3077,1
"2928",3722,3722,3078,1
"2929",3723,3723,3079,1
"2930",3724,3724,3080,1
"2931",3727,3727,3082,1
"2932",3728,3728,3083,2
"2933",3730,3730,3084,1
"2934",3732,3732,3085,1
"2935",3733,3733,3086,1
"2936",3734,3734,3087,1
"2937",3735,3735,3088,2
"2938",3737,3737,3089,1
"2939",3738,3738,3090,1
"2940",3739,3739,3091,1
"2941",3740,3740,3092,1
"2942",3741,3741,3093,1
"2943",3742,3742,3094,2
"2944",3745,3745,3096,1
"2945",3746,3746,3097,1
"2946",3747,3747,3098,1
"2947",3748,3748,3099,1
"2948",3749,3749,3100,1
"2949",3750,3750,3101,1
"2950",3751,3751,3102,2
"2951",3753,3753,3103,1
"2952",3754,3754,3104,1
"2953",3755,3755,3105,1
"2954",3756,3756,3106,1
"2955",3757,3757,3107,1
"2956",3758,3758,3108,2
"2957",3760,3760,3109,1
"2958",3761,3761,3110,1
"2959",3762,3762,3111,1
"2960",3763,3763,3112,2
"2961",3765,3765,3113,1
"2962",3766,3766,3114,1
"2963",3767,3767,3115,2
"2964",3769,3769,3116,1
"2965",3770,3770,3117,1
"2966",3771,3771,3118,2
"2967",3773,3773,3119,1
"2968",3774,3774,3120,1
"2969",3775,3775,3121,1
"2970",3776,3776,3122,2
"2971",3779,3779,3124,1
"2972",3780,3780,3125,1
"2973",3781,3781,3126,1
"2974",3782,3782,3127,1
"2975",3783,3783,3128,2
"2976",3785,3785,3129,1
"2977",3786,3786,3130,1
"2978",3787,3787,3131,1
"2979",3788,3788,3132,1
"2980",3789,3789,3133,1
"2981",3790,3790,3134,1
"2982",3791,3791,3135,1
"2983",3792,3792,3136,1
"2984",3793,3793,3137,1
"2985",3794,3794,3138,1
"2986",3795,3795,3139,1
"2987",3796,3796,3140,2
"2988",3798,3798,3141,1
"2989",3799,3799,3142,1
"2990",3800,3800,3143,2
"2991",3802,3802,3144,1
"2992",3803,3803,3145,2
"2993",3805,3805,3146,1
"2994",3806,3806,3147,1
"2995",3807,3807,3148,1
"2996",3808,3808,3149,1
"2997",3811,3811,3151,1
"2998",3812,3812,3152,1
"2999",3813,3813,3153,1
"3000",3814,3814,3154,1
"3001",3815,3815,3155,1
"3002",3816,3816,3156,1
"3003",3817,3817,3157,1
"3004",3818,3818,3158,2
"3005",3821,3821,3160,1
"3006",3822,3822,3161,1
"3007",3823,3823,3162,1
"3008",3824,3824,3163,2
"3009",3826,3826,3164,2
"3010",3829,3829,3166,1
"3011",3830,3830,3167,1
"3012",3831,3831,3168,2
"3013",3833,3833,3169,1
"3014",3834,3834,3170,1
"3015",3835,3835,3171,1
"3016",3836,3836,3172,1
"3017",3837,3837,3173,1
"3018",3838,3838,3174,2
"3019",3840,3840,3175,1
"3020",3841,3841,3176,1
"3021",3842,3842,3177,1
"3022",3843,3843,3178,1
"3023",3844,3844,3179,1
"3024",3845,3845,3180,1
"3025",3846,3846,3181,1
"3026",3847,3847,3182,1
"3027",3848,3848,3183,1
"3028",3849,3849,3184,1
