"","account_id","frequency","account_year","account_month","account_day"
"1833",10001,3,1995,5,28
"1834",3186,3,1995,5,28
"1835",1059,3,1995,5,30
"1836",3624,2,1995,5,30
"1837",1974,3,1995,6,1
"1838",2559,3,1995,6,1
"1839",11069,3,1995,6,2
"1840",3874,3,1995,6,2
"1841",3520,3,1995,6,4
"1842",2018,3,1995,6,4
"1843",2877,3,1995,6,4
"1844",2642,3,1995,6,5
"1845",553,3,1995,6,6
"1846",1092,3,1995,6,6
"1847",471,3,1995,6,7
"1848",53,3,1995,6,7
"1849",1413,3,1995,6,7
"1850",5774,3,1995,6,8
"1851",3392,3,1995,6,8
"1852",1465,3,1995,6,8
"1853",1420,3,1995,6,8
"1854",1620,3,1995,6,8
"1855",4121,3,1995,6,8
"1856",754,3,1995,6,8
"1857",3045,3,1995,6,8
"1858",3453,3,1995,6,8
"1859",1696,3,1995,6,9
"1860",2139,3,1995,6,9
"1861",1793,3,1995,6,10
"1862",3725,3,1995,6,11
"1863",896,3,1995,6,11
"1864",3252,3,1995,6,12
"1865",808,3,1995,6,13
"1866",3601,3,1995,6,13
"1867",131,3,1995,6,13
"1868",3124,3,1995,6,13
"1869",7618,2,1995,6,13
"1870",807,2,1995,6,13
"1871",3847,3,1995,6,13
"1872",223,3,1995,6,13
"1873",2328,3,1995,6,14
"1874",1519,3,1995,6,14
"1875",10019,3,1995,6,15
"1876",458,3,1995,6,16
"1877",120,2,1995,6,16
"1878",1846,3,1995,6,17
"1879",2096,3,1995,6,17
"1880",2297,3,1995,6,18
"1881",7184,3,1995,6,19
"1882",2781,3,1995,6,20
"1883",1031,3,1995,6,20
"1884",3810,3,1995,6,22
"1885",1151,3,1995,6,23
"1886",1728,3,1995,6,23
"1887",9235,3,1995,6,24
"1888",3363,3,1995,6,24
"1889",3436,3,1995,6,24
"1890",2533,3,1995,6,27
"1891",99,3,1995,6,27
"1892",638,3,1995,6,28
"1893",2292,3,1995,6,29
"1894",1725,1,1995,7,3
"1895",3410,3,1995,7,3
"1896",1597,3,1995,7,4
"1897",2041,3,1995,7,5
"1898",5742,1,1995,7,5
"1899",4415,3,1995,7,5
"1900",4330,3,1995,7,5
"1901",3458,3,1995,7,7
"1902",3330,3,1995,7,8
"1903",6649,3,1995,7,8
"1904",3779,3,1995,7,8
"1905",1103,3,1995,7,9
"1906",731,3,1995,7,11
"1907",2307,3,1995,7,12
"1908",3474,3,1995,7,12
"1909",625,3,1995,7,12
"1910",1075,3,1995,7,13
"1911",2281,3,1995,7,13
"1912",3895,3,1995,7,14
"1913",5263,3,1995,7,14
"1914",5794,3,1995,7,14
"1915",1220,3,1995,7,15
"1916",1568,3,1995,7,15
"1917",1344,1,1995,7,16
"1918",8547,2,1995,7,17
"1919",1135,3,1995,7,17
"1920",4263,3,1995,7,17
"1921",3532,3,1995,7,18
"1922",1251,2,1995,7,18
"1923",1936,3,1995,7,18
"1924",2244,3,1995,7,19
"1925",2310,3,1995,7,19
"1926",1994,3,1995,7,19
"1927",720,3,1995,7,20
"1928",1472,3,1995,7,20
"1929",2144,1,1995,7,21
"1930",953,3,1995,7,22
"1931",4081,3,1995,7,22
"1932",10018,3,1995,7,23
"1933",2553,3,1995,7,24
"1934",2520,3,1995,7,25
"1935",1252,2,1995,7,26
"1936",3357,3,1995,7,26
"1937",6985,3,1995,7,27
"1938",2957,3,1995,7,28
"1939",4948,3,1995,7,29
"1940",1803,3,1995,7,29
"1941",2577,3,1995,7,30
"1942",1009,2,1995,8,1
"1943",2265,3,1995,8,3
"1944",675,3,1995,8,3
"1945",5033,3,1995,8,3
"1946",1971,3,1995,8,4
"1947",2830,3,1995,8,4
"1948",1927,3,1995,8,4
"1949",5118,3,1995,8,5
"1950",3203,3,1995,8,7
"1951",3270,3,1995,8,8
"1952",1520,3,1995,8,8
"1953",4681,3,1995,8,8
"1954",3902,3,1995,8,8
"1955",8327,2,1995,8,8
"1956",1203,3,1995,8,9
"1957",2608,3,1995,8,9
"1958",2206,3,1995,8,10
"1959",3216,3,1995,8,11
"1960",1122,3,1995,8,12
"1961",786,3,1995,8,12
"1962",3631,3,1995,8,13
"1963",2514,3,1995,8,13
"1964",75,3,1995,8,13
"1965",3679,3,1995,8,15
"1966",2562,3,1995,8,15
"1967",2280,3,1995,8,17
"1968",3896,3,1995,8,17
"1969",11138,2,1995,8,18
"1970",5213,3,1995,8,18
"1971",531,3,1995,8,18
"1972",6856,3,1995,8,19
"1973",5024,3,1995,8,20
"1974",560,3,1995,8,20
"1975",11382,3,1995,8,20
"1976",2855,3,1995,8,21
"1977",2858,3,1995,8,22
"1978",3763,3,1995,8,23
"1979",995,3,1995,8,23
"1980",3315,3,1995,8,24
"1981",3582,3,1995,8,26
"1982",420,3,1995,8,26
"1983",937,3,1995,8,26
"1984",4258,3,1995,8,26
"1985",5066,2,1995,8,27
"1986",2236,3,1995,8,27
"1987",3995,3,1995,8,27
"1988",894,3,1995,8,27
"1989",418,3,1995,8,27
"1990",3254,3,1995,8,27
"1991",32,3,1995,8,28
"1992",213,3,1995,8,29
"1993",2833,3,1995,8,30
"1994",3553,3,1995,8,30
"1995",9052,1,1995,8,30
"1996",3139,3,1995,8,30
"1997",1562,3,1995,8,30
"1998",1961,3,1995,8,30
"1999",353,3,1995,8,30
"2000",1640,3,1995,9,1
"2001",6872,3,1995,9,2
"2002",532,3,1995,9,2
"2003",674,3,1995,9,2
"2004",10365,3,1995,9,2
"2005",430,3,1995,9,2
"2006",429,3,1995,9,3
"2007",3269,3,1995,9,3
"2008",1810,3,1995,9,3
"2009",665,3,1995,9,3
"2010",3855,3,1995,9,4
"2011",3866,3,1995,9,5
"2012",3914,3,1995,9,5
"2013",3807,3,1995,9,5
"2014",3925,3,1995,9,5
"2015",219,3,1995,9,6
"2016",3552,3,1995,9,6
"2017",7957,3,1995,9,7
"2018",1149,3,1995,9,7
"2019",1423,3,1995,9,8
"2020",2853,3,1995,9,8
"2021",803,3,1995,9,9
"2022",2456,3,1995,9,9
"2023",619,2,1995,9,9
"2024",301,3,1995,9,10
"2025",372,3,1995,9,10
"2026",3492,3,1995,9,10
"2027",6463,3,1995,9,11
"2028",3628,3,1995,9,12
"2029",2358,3,1995,9,13
"2030",1613,3,1995,9,13
"2031",2866,3,1995,9,13
"2032",3010,3,1995,9,13
"2033",3368,3,1995,9,14
"2034",5125,3,1995,9,14
"2035",994,3,1995,9,15
"2036",1674,3,1995,9,15
"2037",3234,3,1995,9,16
"2038",1452,3,1995,9,16
"2039",9377,3,1995,9,17
"2040",3758,3,1995,9,19
"2041",138,3,1995,9,19
"2042",1376,3,1995,9,20
"2043",3770,3,1995,9,20
"2044",11271,3,1995,9,20
"2045",2353,3,1995,9,21
"2046",1335,3,1995,9,21
"2047",2119,3,1995,9,21
"2048",8,3,1995,9,21
"2049",1704,3,1995,9,22
"2050",1660,3,1995,9,22
"2051",5429,3,1995,9,22
"2052",3440,3,1995,9,22
"2053",2148,3,1995,9,22
"2054",676,3,1995,9,22
"2055",2731,3,1995,9,26
"2056",80,3,1995,9,27
"2057",3417,3,1995,9,28
"2058",169,3,1995,9,28
"2059",4047,2,1995,9,29
"2060",7487,3,1995,10,1
"2061",992,3,1995,10,1
"2062",331,3,1995,10,2
"2063",2835,3,1995,10,3
"2064",3677,3,1995,10,4
"2065",2565,3,1995,10,4
"2066",4190,3,1995,10,4
"2067",3317,3,1995,10,4
"2068",1690,3,1995,10,7
"2069",1448,3,1995,10,7
"2070",521,3,1995,10,8
"2071",3132,3,1995,10,8
"2072",3944,3,1995,10,8
"2073",1427,3,1995,10,8
"2074",1742,3,1995,10,8
"2075",6400,1,1995,10,9
"2076",3486,3,1995,10,9
"2077",4473,3,1995,10,9
"2078",2965,3,1995,10,10
"2079",2301,3,1995,10,10
"2080",2674,3,1995,10,10
"2081",11,3,1995,10,10
"2082",8533,3,1995,10,10
"2083",1089,3,1995,10,10
"2084",5063,3,1995,10,11
"2085",1257,3,1995,10,11
"2086",990,3,1995,10,11
"2087",1581,3,1995,10,12
"2088",2424,3,1995,10,13
"2089",917,3,1995,10,13
"2090",2255,3,1995,10,14
"2091",11362,3,1995,10,14
"2092",1796,3,1995,10,14
"2093",2834,3,1995,10,14
"2094",8114,3,1995,10,14
"2095",260,3,1995,10,14
"2096",1749,3,1995,10,14
"2097",4650,3,1995,10,15
"2098",336,3,1995,10,16
"2099",308,3,1995,10,16
"2100",319,2,1995,10,17
"2101",762,3,1995,10,18
"2102",1142,3,1995,10,19
"2103",3200,1,1995,10,20
"2104",3646,2,1995,10,20
"2105",1206,3,1995,10,21
"2106",501,3,1995,10,21
"2107",2235,3,1995,10,22
"2108",2487,3,1995,10,22
"2109",10762,3,1995,10,23
"2110",3131,3,1995,10,23
"2111",10520,1,1995,10,24
"2112",2515,3,1995,10,24
"2113",2727,3,1995,10,25
"2114",1756,3,1995,10,26
"2115",2500,3,1995,10,26
"2116",1426,3,1995,10,27
"2117",602,3,1995,10,27
"2118",3637,3,1995,10,28
"2119",2481,3,1995,10,28
"2120",3080,3,1995,10,29
"2121",2621,3,1995,10,29
"2122",1238,3,1995,10,29
"2123",10710,3,1995,10,30
"2124",2871,3,1995,10,30
"2125",1403,3,1995,11,2
"2126",1629,3,1995,11,2
"2127",9353,3,1995,11,3
"2128",820,3,1995,11,4
"2129",3384,3,1995,11,5
"2130",257,3,1995,11,5
"2131",479,3,1995,11,5
"2132",3764,3,1995,11,5
"2133",155,3,1995,11,7
"2134",3945,3,1995,11,7
"2135",2157,3,1995,11,8
"2136",2051,2,1995,11,8
"2137",3061,3,1995,11,8
"2138",3111,3,1995,11,8
"2139",1691,3,1995,11,8
"2140",1044,3,1995,11,9
"2141",1945,3,1995,11,9
"2142",9790,3,1995,11,9
"2143",9928,3,1995,11,9
"2144",2580,3,1995,11,9
"2145",1599,3,1995,11,10
"2146",11079,3,1995,11,10
"2147",968,3,1995,11,11
"2148",810,3,1995,11,11
"2149",1760,3,1995,11,11
"2150",2550,3,1995,11,11
"2151",3572,3,1995,11,12
"2152",1030,3,1995,11,12
"2153",487,3,1995,11,14
"2154",3767,3,1995,11,15
"2155",348,3,1995,11,15
"2156",1867,3,1995,11,15
"2157",2516,3,1995,11,16
"2158",3303,3,1995,11,17
"2159",933,3,1995,11,18
"2160",3229,3,1995,11,18
"2161",1700,3,1995,11,18
"2162",2836,3,1995,11,18
"2163",338,3,1995,11,18
"2164",3148,3,1995,11,19
"2165",1357,3,1995,11,20
"2166",3772,3,1995,11,20
"2167",486,3,1995,11,21
"2168",1395,3,1995,11,21
"2169",1341,3,1995,11,21
"2170",9017,3,1995,11,22
"2171",10411,1,1995,11,23
"2172",2783,3,1995,11,23
"2173",2015,3,1995,11,25
"2174",2341,3,1995,11,25
"2175",565,3,1995,11,25
"2176",337,3,1995,11,25
"2177",3780,3,1995,11,25
"2178",557,3,1995,11,26
"2179",3490,3,1995,11,26
"2180",3973,3,1995,11,27
"2181",2043,3,1995,11,27
"2182",2003,3,1995,11,27
"2183",728,3,1995,11,28
"2184",3970,3,1995,11,28
"2185",8169,3,1995,11,28
"2186",452,3,1995,11,29
"2187",3783,3,1995,11,29
"2188",3189,3,1995,11,29
"2189",3689,3,1995,11,29
"2190",2803,3,1995,12,1
"2191",1901,3,1995,12,1
"2192",3525,3,1995,12,1
"2193",3320,3,1995,12,1
"2194",2851,3,1995,12,2
"2195",2309,3,1995,12,3
"2196",2437,3,1995,12,4
"2197",1825,3,1995,12,5
"2198",253,3,1995,12,5
"2199",474,3,1995,12,6
"2200",633,3,1995,12,6
"2201",2374,3,1995,12,7
"2202",1104,3,1995,12,7
"2203",2692,3,1995,12,8
"2204",6927,2,1995,12,8
"2205",924,3,1995,12,9
"2206",3305,3,1995,12,9
"2207",2237,3,1995,12,13
"2208",1917,3,1995,12,13
"2209",1685,3,1995,12,13
"2210",791,3,1995,12,14
"2211",3858,3,1995,12,14
"2212",5001,3,1995,12,15
"2213",1469,3,1995,12,15
"2214",3476,3,1995,12,16
"2215",8039,3,1995,12,17
"2216",3205,3,1995,12,17
"2217",5477,3,1995,12,17
"2218",1212,3,1995,12,18
"2219",2095,3,1995,12,19
"2220",1137,3,1995,12,19
"2221",2570,3,1995,12,19
"2222",3092,3,1995,12,20
"2223",5661,3,1995,12,20
"2224",809,3,1995,12,20
"2225",522,3,1995,12,20
"2226",2630,3,1995,12,21
"2227",957,3,1995,12,22
"2228",1682,3,1995,12,22
"2229",3587,3,1995,12,24
"2230",4269,3,1995,12,24
"2231",3338,3,1995,12,24
"2232",3655,3,1995,12,24
"2233",84,1,1995,12,25
"2234",4439,3,1995,12,25
"2235",4462,2,1995,12,27
"2236",3814,3,1995,12,27
"2237",2780,3,1995,12,29
"2238",3273,3,1995,12,29
"2239",3559,3,1995,12,30
"2240",3968,3,1996,1,1
"2241",2159,3,1996,1,1
"2242",849,3,1996,1,1
"2243",2288,3,1996,1,1
"2244",3051,3,1996,1,1
"2245",946,3,1996,1,1
"2246",2075,3,1996,1,1
"2247",8931,2,1996,1,1
"2248",9225,3,1996,1,1
"2249",3278,3,1996,1,2
"2250",2811,3,1996,1,2
"2251",1670,3,1996,1,2
"2252",275,3,1996,1,2
"2253",1455,3,1996,1,3
"2254",1311,3,1996,1,3
"2255",6678,3,1996,1,3
"2256",145,3,1996,1,3
"2257",312,3,1996,1,3
"2258",2233,3,1996,1,3
"2259",3530,3,1996,1,3
"2260",7828,3,1996,1,5
"2261",9024,3,1996,1,5
"2262",1711,3,1996,1,5
"2263",2223,3,1996,1,5
"2264",646,3,1996,1,6
"2265",2548,3,1996,1,6
"2266",2567,3,1996,1,7
"2267",2153,2,1996,1,7
"2268",1243,3,1996,1,7
"2269",3238,3,1996,1,7
"2270",954,3,1996,1,8
"2271",9633,3,1996,1,8
"2272",2716,3,1996,1,8
"2273",1580,3,1996,1,8
"2274",1483,3,1996,1,9
"2275",1263,2,1996,1,9
"2276",3966,3,1996,1,9
"2277",3937,3,1996,1,10
"2278",1591,3,1996,1,10
"2279",658,3,1996,1,10
"2280",3638,1,1996,1,10
"2281",2605,3,1996,1,10
"2282",3661,3,1996,1,11
"2283",2686,3,1996,1,11
"2284",2944,3,1996,1,11
"2285",4994,2,1996,1,11
"2286",3949,3,1996,1,11
"2287",332,3,1996,1,12
"2288",69,3,1996,1,12
"2289",3673,3,1996,1,12
"2290",5267,3,1996,1,12
"2291",3170,3,1996,1,12
"2292",1632,2,1996,1,13
"2293",2143,3,1996,1,13
"2294",1227,3,1996,1,13
"2295",204,3,1996,1,13
"2296",1093,3,1996,1,14
"2297",1486,3,1996,1,15
"2298",4253,3,1996,1,16
"2299",1196,3,1996,1,16
"2300",3442,3,1996,1,16
"2301",9051,2,1996,1,17
"2302",3373,3,1996,1,18
"2303",1036,3,1996,1,18
"2304",3727,3,1996,1,19
"2305",2844,3,1996,1,19
"2306",10297,3,1996,1,19
"2307",3755,3,1996,1,20
"2308",1298,3,1996,1,20
"2309",1139,1,1996,1,20
"2310",660,3,1996,1,20
"2311",335,3,1996,1,20
"2312",412,3,1996,1,21
"2313",2863,3,1996,1,21
"2314",2274,3,1996,1,21
"2315",2522,3,1996,1,21
"2316",4981,3,1996,1,22
"2317",771,3,1996,1,22
"2318",3832,3,1996,1,22
"2319",1508,3,1996,1,22
"2320",3784,3,1996,1,22
"2321",9645,3,1996,1,23
"2322",3947,3,1996,1,23
"2323",2416,3,1996,1,23
"2324",2243,3,1996,1,24
"2325",3993,3,1996,1,24
"2326",2225,3,1996,1,24
"2327",1759,3,1996,1,25
"2328",2207,3,1996,1,25
"2329",3803,3,1996,1,26
"2330",2754,2,1996,1,26
"2331",3009,3,1996,1,26
"2332",314,1,1996,1,26
"2333",554,3,1996,1,26
"2334",2217,3,1996,1,27
"2335",262,3,1996,1,27
"2336",2214,3,1996,1,27
"2337",976,3,1996,1,27
"2338",1439,3,1996,1,27
"2339",417,3,1996,1,27
"2340",3084,2,1996,1,28
"2341",4204,3,1996,1,29
"2342",9504,3,1996,1,29
"2343",414,3,1996,1,29
"2344",4424,3,1996,1,29
"2345",3389,3,1996,1,30
"2346",2106,3,1996,2,1
"2347",355,2,1996,2,1
"2348",2702,3,1996,2,1
"2349",11054,2,1996,2,1
"2350",10558,3,1996,2,1
"2351",1859,3,1996,2,2
"2352",2109,3,1996,2,2
"2353",6512,2,1996,2,3
"2354",1963,3,1996,2,3
"2355",1977,3,1996,2,3
"2356",5181,3,1996,2,3
"2357",1791,3,1996,2,3
"2358",2635,3,1996,2,4
"2359",1623,3,1996,2,4
"2360",4293,1,1996,2,4
"2361",4851,3,1996,2,4
"2362",2774,3,1996,2,5
"2363",2469,3,1996,2,5
"2364",3931,3,1996,2,5
"2365",2348,3,1996,2,5
"2366",218,3,1996,2,6
"2367",804,3,1996,2,6
"2368",923,3,1996,2,7
"2369",1744,3,1996,2,7
"2370",2890,3,1996,2,7
"2371",1233,3,1996,2,8
"2372",2719,3,1996,2,8
"2373",516,3,1996,2,8
"2374",2551,3,1996,2,8
"2375",2499,3,1996,2,8
"2376",2893,3,1996,2,8
"2377",1922,3,1996,2,9
"2378",264,3,1996,2,9
"2379",3890,3,1996,2,10
"2380",6686,3,1996,2,10
"2381",3519,3,1996,2,10
"2382",3597,1,1996,2,11
"2383",1611,3,1996,2,11
"2384",2230,3,1996,2,11
"2385",3933,3,1996,2,11
"2386",2212,3,1996,2,12
"2387",1964,3,1996,2,12
"2388",4999,3,1996,2,12
"2389",8680,3,1996,2,12
"2390",1612,3,1996,2,12
"2391",2390,3,1996,2,12
"2392",2600,3,1996,2,13
"2393",1737,3,1996,2,13
"2394",2993,2,1996,2,13
"2395",2753,3,1996,2,13
"2396",2409,3,1996,2,13
"2397",949,3,1996,2,13
"2398",3468,3,1996,2,14
"2399",3979,3,1996,2,14
"2400",296,3,1996,2,14
"2401",1836,3,1996,2,15
"2402",1111,3,1996,2,16
"2403",3680,3,1996,2,16
"2404",1916,3,1996,2,16
"2405",2473,3,1996,2,16
"2406",390,3,1996,2,16
"2407",3439,3,1996,2,16
"2408",7594,3,1996,2,16
"2409",3578,3,1996,2,17
"2410",2226,3,1996,2,17
"2411",466,3,1996,2,18
"2412",3335,3,1996,2,18
"2413",620,3,1996,2,18
"2414",2074,3,1996,2,18
"2415",1380,3,1996,2,19
"2416",2304,3,1996,2,19
"2417",3754,2,1996,2,19
"2418",1102,3,1996,2,19
"2419",55,3,1996,2,19
"2420",2403,3,1996,2,20
"2421",1732,3,1996,2,20
"2422",3721,3,1996,2,21
"2423",184,3,1996,2,21
"2424",691,3,1996,2,21
"2425",10233,3,1996,2,21
"2426",3358,3,1996,2,21
"2427",4,3,1996,2,21
"2428",3151,3,1996,2,21
"2429",2017,3,1996,2,21
"2430",2804,3,1996,2,22
"2431",1310,3,1996,2,22
"2432",3016,3,1996,2,23
"2433",827,3,1996,2,23
"2434",959,3,1996,2,23
"2435",1585,3,1996,2,23
"2436",590,3,1996,2,24
"2437",3924,3,1996,2,24
"2438",2772,3,1996,2,24
"2439",1962,3,1996,2,24
"2440",10478,2,1996,2,24
"2441",5692,3,1996,2,25
"2442",1265,3,1996,2,25
"2443",167,2,1996,2,26
"2444",2187,2,1996,2,26
"2445",3079,3,1996,2,26
"2446",3286,3,1996,2,26
"2447",230,3,1996,2,26
"2448",3193,3,1996,2,27
"2449",5593,3,1996,2,27
"2450",4088,3,1996,3,1
"2451",3409,3,1996,3,1
"2452",1216,3,1996,3,1
"2453",2491,3,1996,3,1
"2454",2498,3,1996,3,1
"2455",3366,3,1996,3,2
"2456",936,3,1996,3,2
"2457",856,3,1996,3,3
"2458",718,3,1996,3,3
"2459",3698,3,1996,3,3
"2460",3462,3,1996,3,4
"2461",3881,3,1996,3,4
"2462",3709,3,1996,3,5
"2463",1349,3,1996,3,5
"2464",1886,3,1996,3,5
"2465",1897,1,1996,3,5
"2466",1564,3,1996,3,5
"2467",2062,3,1996,3,6
"2468",141,3,1996,3,6
"2469",1763,3,1996,3,6
"2470",2611,3,1996,3,6
"2471",825,3,1996,3,6
"2472",3943,3,1996,3,6
"2473",9422,3,1996,3,6
"2474",1606,3,1996,3,7
"2475",3263,3,1996,3,7
"2476",2289,3,1996,3,7
"2477",3121,3,1996,3,8
"2478",3088,3,1996,3,8
"2479",3952,3,1996,3,8
"2480",3974,3,1996,3,8
"2481",3502,3,1996,3,8
"2482",3351,3,1996,3,8
"2483",2105,3,1996,3,9
"2484",3144,3,1996,3,9
"2485",846,3,1996,3,9
"2486",357,3,1996,3,10
"2487",103,3,1996,3,10
"2488",3118,3,1996,3,10
"2489",4361,3,1996,3,11
"2490",1722,3,1996,3,11
"2491",4273,3,1996,3,11
"2492",1510,3,1996,3,11
"2493",895,3,1996,3,12
"2494",840,3,1996,3,12
"2495",2263,3,1996,3,12
"2496",356,3,1996,3,12
"2497",4863,3,1996,3,12
"2498",3455,3,1996,3,13
"2499",4092,3,1996,3,13
"2500",10807,3,1996,3,13
"2501",2598,3,1996,3,14
"2502",2633,3,1996,3,14
"2503",1800,3,1996,3,14
"2504",1698,3,1996,3,14
"2505",3994,3,1996,3,14
"2506",1365,3,1996,3,15
"2507",666,3,1996,3,15
"2508",9242,3,1996,3,15
"2509",4346,3,1996,3,15
"2510",3296,3,1996,3,15
"2511",2864,3,1996,3,16
"2512",1980,3,1996,3,16
"2513",1445,3,1996,3,16
"2514",821,3,1996,3,16
"2515",5591,3,1996,3,16
"2516",236,3,1996,3,16
"2517",210,3,1996,3,17
"2518",3795,3,1996,3,18
"2519",865,3,1996,3,18
"2520",739,3,1996,3,18
"2521",3672,3,1996,3,19
"2522",2334,3,1996,3,19
"2523",1028,3,1996,3,19
"2524",468,3,1996,3,19
"2525",853,3,1996,3,20
"2526",525,3,1996,3,20
"2527",3322,2,1996,3,20
"2528",2033,3,1996,3,20
"2529",3130,3,1996,3,20
"2530",2904,3,1996,3,20
"2531",1014,3,1996,3,20
"2532",116,3,1996,3,21
"2533",10436,3,1996,3,21
"2534",4214,3,1996,3,21
"2535",824,3,1996,3,21
"2536",3743,3,1996,3,22
"2537",2192,3,1996,3,22
"2538",2406,3,1996,3,22
"2539",2889,3,1996,3,23
"2540",1369,3,1996,3,23
"2541",2767,3,1996,3,23
"2542",4008,3,1996,3,23
"2543",874,2,1996,3,23
"2544",3815,3,1996,3,24
"2545",3605,3,1996,3,24
"2546",3138,3,1996,3,24
"2547",2578,3,1996,3,25
"2548",2708,3,1996,3,25
"2549",631,3,1996,3,25
"2550",1170,3,1996,3,26
"2551",2650,3,1996,3,26
"2552",7890,3,1996,3,26
"2553",3219,3,1996,3,26
"2554",3115,3,1996,3,27
"2555",208,3,1996,3,27
"2556",286,3,1996,3,27
"2557",898,3,1996,3,27
"2558",2936,3,1996,3,27
"2559",3422,3,1996,3,28
"2560",10049,3,1996,3,28
"2561",1250,3,1996,3,28
"2562",1384,2,1996,3,28
"2563",2624,3,1996,3,28
"2564",3349,3,1996,3,28
"2565",1351,3,1996,3,29
"2566",2631,3,1996,3,29
"2567",7520,3,1996,3,29
"2568",10065,3,1996,3,30
"2569",708,3,1996,3,30
"2570",3917,3,1996,3,30
"2571",514,3,1996,3,30
"2572",2659,3,1996,3,30
"2573",3265,1,1996,3,30
"2574",1832,3,1996,4,1
"2575",7565,3,1996,4,2
"2576",3308,3,1996,4,2
"2577",1932,3,1996,4,3
"2578",1521,3,1996,4,4
"2579",2909,3,1996,4,4
"2580",3706,3,1996,4,4
"2581",1847,3,1996,4,4
"2582",2335,3,1996,4,4
"2583",3041,3,1996,4,4
"2584",3116,3,1996,4,5
"2585",251,3,1996,4,6
"2586",3632,2,1996,4,6
"2587",2929,3,1996,4,6
"2588",10345,3,1996,4,7
"2589",1450,3,1996,4,7
"2590",1461,3,1996,4,7
"2591",1920,3,1996,4,8
"2592",734,3,1996,4,8
"2593",8085,3,1996,4,8
"2594",1948,3,1996,4,8
"2595",3534,3,1996,4,8
"2596",278,3,1996,4,8
"2597",2012,3,1996,4,8
"2598",1020,3,1996,4,9
"2599",2986,3,1996,4,9
"2600",615,3,1996,4,9
"2601",7894,3,1996,4,9
"2602",3294,3,1996,4,9
"2603",2450,3,1996,4,10
"2604",1503,3,1996,4,10
"2605",3247,3,1996,4,11
"2606",3568,3,1996,4,11
"2607",152,3,1996,4,12
"2608",5072,3,1996,4,12
"2609",1456,3,1996,4,12
"2610",1622,3,1996,4,12
"2611",10215,3,1996,4,12
"2612",2247,3,1996,4,13
"2613",2205,3,1996,4,13
"2614",1543,3,1996,4,14
"2615",1655,3,1996,4,15
"2616",3976,3,1996,4,15
"2617",1383,3,1996,4,15
"2618",439,3,1996,4,15
"2619",1550,3,1996,4,15
"2620",101,3,1996,4,16
"2621",1473,3,1996,4,16
"2622",1121,3,1996,4,17
"2623",2254,3,1996,4,17
"2624",3806,3,1996,4,18
"2625",283,3,1996,4,18
"2626",2432,3,1996,4,18
"2627",3802,3,1996,4,18
"2628",3821,3,1996,4,18
"2629",3907,3,1996,4,18
"2630",3854,3,1996,4,18
"2631",3606,3,1996,4,18
"2632",1939,2,1996,4,19
"2633",5726,1,1996,4,19
"2634",3998,3,1996,4,20
"2635",3021,3,1996,4,20
"2636",1607,3,1996,4,20
"2637",1733,3,1996,4,20
"2638",2474,3,1996,4,20
"2639",3816,3,1996,4,21
"2640",766,3,1996,4,21
"2641",695,3,1996,4,21
"2642",2287,3,1996,4,21
"2643",1358,3,1996,4,21
"2644",3019,3,1996,4,21
"2645",1641,3,1996,4,22
"2646",1624,3,1996,4,22
"2647",798,3,1996,4,22
"2648",7240,3,1996,4,23
"2649",4458,3,1996,4,23
"2650",3596,3,1996,4,23
"2651",1709,3,1996,4,23
"2652",3859,3,1996,4,23
"2653",481,3,1996,4,23
"2654",1070,3,1996,4,23
"2655",3280,3,1996,4,24
"2656",689,3,1996,4,24
"2657",4488,3,1996,4,24
"2658",2246,3,1996,4,25
"2659",3301,3,1996,4,25
"2660",7997,3,1996,4,25
"2661",1542,3,1996,4,25
"2662",5395,3,1996,4,26
"2663",780,3,1996,4,26
"2664",5505,3,1996,4,26
"2665",3178,3,1996,4,27
"2666",500,3,1996,4,27
"2667",3451,3,1996,4,27
"2668",1304,3,1996,4,27
"2669",3664,3,1996,4,28
"2670",3038,3,1996,4,28
"2671",951,3,1996,4,28
"2672",1529,3,1996,4,28
"2673",3027,3,1996,4,29
"2674",4342,3,1996,4,29
"2675",1582,3,1996,5,1
"2676",2730,3,1996,5,2
"2677",8896,1,1996,5,2
"2678",1716,3,1996,5,2
"2679",986,3,1996,5,2
"2680",1192,3,1996,5,2
"2681",2116,3,1996,5,2
"2682",4127,3,1996,5,3
"2683",3791,2,1996,5,3
"2684",3531,3,1996,5,3
"2685",2994,3,1996,5,3
"2686",1328,3,1996,5,4
"2687",97,3,1996,5,5
"2688",3648,3,1996,5,6
"2689",2591,3,1996,5,6
"2690",1614,3,1996,5,7
"2691",706,3,1996,5,7
"2692",2232,3,1996,5,7
"2693",2946,3,1996,5,7
"2694",2346,3,1996,5,8
"2695",3736,3,1996,5,8
"2696",3887,3,1996,5,8
"2697",1672,3,1996,5,8
"2698",1752,3,1996,5,8
"2699",1996,2,1996,5,8
"2700",1244,3,1996,5,8
"2701",1213,3,1996,5,8
"2702",3928,3,1996,5,8
"2703",1045,3,1996,5,9
"2704",302,3,1996,5,9
"2705",444,3,1996,5,9
"2706",2035,3,1996,5,10
"2707",3942,2,1996,5,10
"2708",9494,3,1996,5,10
"2709",913,3,1996,5,10
"2710",3248,3,1996,5,11
"2711",51,3,1996,5,11
"2712",132,1,1996,5,11
"2713",3512,3,1996,5,11
"2714",6792,3,1996,5,11
"2715",491,3,1996,5,12
"2716",9513,3,1996,5,12
