"","client_id","district_id","birth_year","birth_month","birth_day","gender"
"1659",1758,35,1947,11,13,1
"1660",1759,63,1923,1,16,0
"1661",1760,77,1923,3,7,1
"1662",1761,45,1948,4,23,1
"1663",1762,61,1956,12,30,1
"1664",1763,46,1967,12,7,1
"1665",1764,66,1971,7,9,1
"1666",1765,9,1975,8,3,1
"1667",1768,29,1951,4,27,1
"1668",1769,12,1949,8,5,1
"1669",1770,12,1951,10,15,0
"1670",1771,54,1927,10,20,0
"1671",1772,73,1979,9,21,0
"1672",1774,32,1971,10,5,0
"1673",1775,73,1943,12,8,1
"1674",1776,30,1954,10,24,0
"1675",1777,69,1963,1,8,0
"1676",1778,69,1968,9,2,1
"1677",1779,37,1935,11,26,1
"1678",1780,54,1954,12,9,0
"1679",1781,67,1924,8,16,1
"1680",1782,19,1948,12,24,1
"1681",1783,1,1946,10,5,0
"1682",1784,2,1980,11,2,0
"1683",1785,39,1975,11,25,1
"1684",1786,63,1934,6,25,0
"1685",1787,63,1931,11,28,1
"1686",1788,1,1950,3,23,1
"1687",1789,61,1933,8,7,0
"1688",1790,1,1953,5,28,1
"1689",1791,5,1966,5,12,0
"1690",1792,54,1975,9,1,1
"1691",1793,41,1945,3,17,0
"1692",1794,54,1940,3,30,0
"1693",1795,38,1960,2,28,0
"1694",1796,10,1938,11,23,1
"1695",1797,10,1941,11,4,0
"1696",1798,70,1933,7,8,1
"1697",1799,36,1959,6,26,1
"1698",1800,63,1943,9,28,0
"1699",1801,66,1970,1,1,1
"1700",1802,66,1964,10,16,0
"1701",1803,25,1946,5,12,0
"1702",1806,5,1952,1,3,1
"1703",1807,47,1935,6,30,1
"1704",1808,47,1933,6,26,0
"1705",1809,24,1931,5,12,1
"1706",1810,41,1919,6,30,1
"1707",1811,1,1939,3,29,1
"1708",1812,36,1947,5,17,0
"1709",1813,36,1949,9,28,1
"1710",1814,57,1940,3,12,1
"1711",1815,16,1977,2,24,0
"1712",1816,62,1951,7,24,1
"1713",1817,47,1953,12,6,0
"1714",1818,47,1956,10,2,1
"1715",1819,43,1979,4,20,0
"1716",1820,50,1928,11,20,0
"1717",1821,1,1941,4,24,1
"1718",1822,71,1922,9,13,0
"1719",1823,1,1978,8,7,0
"1720",1824,69,1960,8,3,1
"1721",1825,51,1974,4,24,0
"1722",1826,13,1937,9,12,1
"1723",1827,13,1941,8,16,0
"1724",1828,69,1962,11,14,1
"1725",1829,51,1942,8,16,0
"1726",1830,33,1952,2,3,1
"1727",1831,51,1976,10,9,1
"1728",1832,1,1966,7,31,0
"1729",1833,30,1966,11,15,1
"1730",1834,7,1927,2,19,1
"1731",1835,7,1928,3,11,0
"1732",1836,36,1944,3,7,0
"1733",1837,67,1957,1,13,1
"1734",1838,67,1959,11,27,0
"1735",1839,5,1936,12,18,0
"1736",1840,5,1935,10,28,1
"1737",1841,67,1953,3,23,0
"1738",1842,9,1943,9,13,1
"1739",1843,48,1939,1,25,0
"1740",1844,74,1922,2,3,0
"1741",1845,74,1918,11,14,1
"1742",1846,48,1980,12,12,1
"1743",1847,52,1979,1,30,0
"1744",1848,6,1924,7,2,0
"1745",1849,57,1922,9,24,0
"1746",1850,52,1942,7,5,0
"1747",1851,31,1975,9,12,0
"1748",1852,50,1962,9,5,1
"1749",1853,1,1965,8,18,1
"1750",1854,70,1932,5,27,0
"1751",1856,54,1968,8,22,0
"1752",1857,54,1964,3,16,1
"1753",1860,1,1964,10,31,0
"1754",1861,29,1957,7,15,1
"1755",1862,50,1977,10,9,0
"1756",1863,54,1952,2,16,1
"1757",1864,22,1948,3,14,1
"1758",1865,22,1949,6,9,0
"1759",1866,64,1942,6,11,0
"1760",1867,1,1944,9,24,0
"1761",1868,60,1980,2,16,1
"1762",1869,1,1933,2,14,0
"1763",1870,1,1935,4,29,1
"1764",1871,1,1980,2,20,0
"1765",1872,52,1963,1,24,0
"1766",1873,52,1968,10,26,1
"1767",1874,1,1946,10,20,1
"1768",1875,15,1976,10,19,1
"1769",1876,1,1951,7,1,1
"1770",1877,47,1957,8,21,0
"1771",1878,47,1963,9,2,1
"1772",1879,21,1944,4,2,0
"1773",1880,1,1974,8,8,1
"1774",1881,72,1934,1,24,1
"1775",1882,72,1932,5,24,0
"1776",1883,18,1961,10,27,0
"1777",1884,59,1976,1,26,0
"1778",1885,47,1970,1,7,0
"1779",1886,34,1920,4,7,1
"1780",1887,54,1926,7,15,1
"1781",1888,66,1918,9,24,0
"1782",1889,32,1957,7,28,0
"1783",1890,14,1955,8,14,0
"1784",1891,62,1959,3,4,0
"1785",1892,66,1928,3,26,1
"1786",1893,66,1934,2,11,0
"1787",1894,1,1947,11,5,0
"1788",1895,47,1965,11,3,0
"1789",1896,48,1982,2,8,1
"1790",1897,36,1969,3,7,0
"1791",1898,73,1961,8,1,1
"1792",1899,10,1941,7,3,1
"1793",1900,23,1965,11,22,1
"1794",1901,23,1962,11,7,0
"1795",1903,1,1939,8,30,0
"1796",1904,66,1941,2,22,1
"1797",1905,72,1949,5,18,0
"1798",1906,63,1922,7,7,1
"1799",1907,75,1928,9,8,0
"1800",1908,33,1920,1,17,1
"1801",1909,35,1944,3,16,0
"1802",1910,67,1946,11,8,1
"1803",1911,48,1938,4,21,0
"1804",1912,57,1972,2,26,1
"1805",1913,69,1968,4,15,1
"1806",1914,39,1942,6,20,0
"1807",1915,39,1939,9,9,1
"1808",1916,28,1926,7,19,1
"1809",1917,69,1969,3,13,0
"1810",1919,30,1949,5,4,1
"1811",1920,42,1975,8,7,1
"1812",1921,1,1946,10,26,0
"1813",1922,1,1949,4,3,1
"1814",1923,1,1958,5,7,0
"1815",1924,67,1938,5,29,1
"1816",1925,37,1938,6,23,1
"1817",1926,37,1935,2,8,0
"1818",1927,77,1952,4,26,1
"1819",1928,77,1952,8,14,0
"1820",1929,65,1955,8,15,0
"1821",1930,38,1934,2,21,0
"1822",1931,16,1942,11,14,0
"1823",1932,15,1940,1,21,0
"1824",1934,70,1933,11,21,0
"1825",1935,68,1929,5,12,0
"1826",1936,15,1955,10,16,0
"1827",1937,15,1960,3,27,1
"1828",1938,57,1939,9,30,0
"1829",1939,1,1925,8,14,1
"1830",1940,1,1923,1,22,0
"1831",1941,10,1921,7,12,0
"1832",1942,10,1915,5,10,1
"1833",1943,39,1926,2,11,1
"1834",1944,31,1957,1,22,0
"1835",1945,54,1954,6,3,1
"1836",1946,72,1935,7,19,1
"1837",1947,23,1981,2,8,1
"1838",1948,71,1939,2,19,0
"1839",1949,71,1942,6,23,1
"1840",1950,26,1929,7,6,1
"1841",1951,41,1971,4,29,1
"1842",1952,52,1971,3,9,0
"1843",1953,52,1965,9,22,1
"1844",1954,69,1952,7,28,1
"1845",1955,66,1971,10,28,0
"1846",1956,1,1925,7,9,0
"1847",1957,63,1972,3,4,1
"1848",1958,63,1977,11,21,0
"1849",1959,1,1920,12,26,1
"1850",1960,22,1946,8,23,1
"1851",1961,31,1920,6,4,0
"1852",1962,6,1950,11,18,1
"1853",1963,38,1945,6,12,1
"1854",1964,17,1931,8,5,1
"1855",1965,75,1939,8,10,1
"1856",1966,19,1948,7,1,0
"1857",1967,1,1963,11,15,0
"1858",1968,1,1960,8,13,1
"1859",1969,53,1926,8,26,0
"1860",1970,1,1947,11,5,0
"1861",1971,3,1969,3,14,0
"1862",1972,1,1946,4,29,0
"1863",1973,60,1931,9,13,0
"1864",1974,10,1918,7,14,1
"1865",1975,10,1915,9,27,0
"1866",1976,72,1918,10,12,1
"1867",1977,10,1935,10,25,0
"1868",1978,18,1952,5,22,0
"1869",1979,51,1926,3,19,0
"1870",1980,77,1959,4,30,1
"1871",1981,19,1970,9,22,0
"1872",1982,53,1977,7,8,1
"1873",1983,53,1982,2,5,0
"1874",1984,1,1926,8,29,1
"1875",1985,6,1937,12,13,1
"1876",1986,6,1942,8,13,0
"1877",1988,13,1952,5,4,1
"1878",1989,50,1939,1,13,0
"1879",1990,50,1943,11,25,1
"1880",1991,64,1918,11,9,1
"1881",1993,1,1975,6,21,1
"1882",1994,1,1967,7,6,0
"1883",1995,50,1941,4,10,0
"1884",1996,1,1937,3,20,1
"1885",1997,1,1977,11,9,0
"1886",1998,40,1978,12,15,0
"1887",1999,74,1982,2,10,0
"1888",2000,39,1942,5,9,0
"1889",2001,34,1977,8,5,0
"1890",2002,70,1918,11,26,0
"1891",2003,70,1921,6,15,1
"1892",2004,1,1974,2,3,0
"1893",2005,30,1979,10,3,1
"1894",2006,41,1962,8,22,0
"1895",2007,41,1958,9,13,1
"1896",2008,47,1940,6,7,1
"1897",2009,12,1936,1,16,1
"1898",2010,37,1952,8,12,1
"1899",2011,46,1925,11,18,0
"1900",2012,46,1923,6,27,1
"1901",2013,1,1940,7,10,0
"1902",2015,1,1968,11,15,0
"1903",2016,55,1934,10,9,1
"1904",2017,55,1931,1,23,0
"1905",2018,56,1945,8,25,0
"1906",2019,73,1932,9,28,1
"1907",2020,73,1925,12,20,0
"1908",2021,67,1919,12,8,1
"1909",2022,56,1939,11,12,1
"1910",2023,56,1931,9,2,0
"1911",2024,62,1934,4,15,1
"1912",2025,39,1941,12,31,1
"1913",2026,39,1934,12,3,0
"1914",2027,12,1930,1,22,1
"1915",2028,12,1924,10,17,0
"1916",2029,5,1923,9,19,0
"1917",2030,5,1980,8,4,0
"1918",2031,54,1926,12,15,1
"1919",2032,1,1943,3,21,1
"1920",2033,1,1937,7,2,0
"1921",2034,13,1926,6,12,1
"1922",2035,13,1928,7,27,0
"1923",2037,69,1948,8,26,0
"1924",2038,1,1980,3,29,0
"1925",2039,68,1969,1,20,0
"1926",2040,59,1944,8,7,1
"1927",2041,68,1956,8,11,1
"1928",2042,49,1982,7,4,1
"1929",2043,77,1954,9,15,0
"1930",2044,32,1961,9,18,0
"1931",2045,28,1956,8,22,1
"1932",2046,28,1952,8,26,0
"1933",2047,11,1943,7,25,0
"1934",2048,23,1928,6,3,0
"1935",2049,70,1927,2,20,1
"1936",2050,70,1932,5,23,0
"1937",2051,74,1918,12,7,0
"1938",2052,74,1914,5,19,1
"1939",2053,16,1918,2,7,1
"1940",2054,48,1948,12,6,1
"1941",2055,56,1976,8,31,0
"1942",2056,1,1978,12,9,1
"1943",2057,6,1976,1,2,0
"1944",2058,76,1971,3,2,1
"1945",2059,43,1972,6,30,1
"1946",2060,43,1971,6,4,0
"1947",2061,63,1953,7,27,1
"1948",2062,63,1954,5,22,0
"1949",2063,68,1950,9,26,0
"1950",2064,53,1926,7,30,1
"1951",2065,64,1978,8,20,1
"1952",2066,1,1972,10,27,1
"1953",2067,56,1979,10,20,1
"1954",2068,72,1930,5,24,0
"1955",2069,70,1923,1,1,0
"1956",2070,70,1972,7,23,0
"1957",2071,1,1973,12,19,1
"1958",2072,75,1944,2,9,0
"1959",2073,22,1956,2,8,1
"1960",2074,24,1961,9,16,0
"1961",2075,74,1922,1,29,1
"1962",2076,63,1957,2,7,0
"1963",2077,44,1930,3,1,0
"1964",2078,10,1978,8,3,0
"1965",2079,72,1925,5,29,0
"1966",2080,60,1963,12,26,1
"1967",2081,46,1972,11,6,0
"1968",2082,67,1933,2,4,1
"1969",2083,71,1943,3,12,1
"1970",2084,1,1929,2,16,0
"1971",2085,1,1928,11,28,1
"1972",2086,35,1954,10,29,0
"1973",2087,68,1977,9,29,1
"1974",2088,32,1948,8,26,0
"1975",2089,70,1967,6,9,0
"1976",2090,70,1970,10,7,1
"1977",2091,48,1928,1,17,0
"1978",2092,72,1945,3,21,1
"1979",2093,48,1970,6,24,1
"1980",2094,48,1975,9,6,0
"1981",2095,9,1974,4,30,1
"1982",2096,74,1974,9,6,0
"1983",2097,53,1936,11,11,1
"1984",2098,53,1939,5,28,0
"1985",2099,1,1918,1,16,1
"1986",2100,33,1931,9,29,0
"1987",2101,33,1935,6,24,1
"1988",2102,51,1941,5,27,1
"1989",2103,18,1944,2,4,0
"1990",2104,37,1948,1,8,1
"1991",2105,42,1947,7,18,0
"1992",2106,74,1921,3,21,0
"1993",2107,74,1923,4,18,1
"1994",2108,77,1945,4,21,0
"1995",2109,15,1950,5,14,0
"1996",2110,3,1967,11,3,0
"1997",2111,57,1924,5,29,0
"1998",2112,21,1927,9,15,1
"1999",2113,68,1937,4,4,1
"2000",2114,51,1918,8,21,1
"2001",2115,51,1914,3,1,0
"2002",2116,76,1930,6,14,1
"2003",2117,53,1945,2,28,1
"2004",2118,1,1970,11,12,1
"2005",2119,30,1960,5,18,0
"2006",2121,64,1979,9,25,1
"2007",2122,1,1970,7,17,0
"2008",2123,53,1982,5,17,1
"2009",2124,68,1949,1,14,0
"2010",2125,71,1975,4,12,1
"2011",2126,52,1975,3,28,0
"2012",2128,38,1955,8,13,0
"2013",2129,75,1962,12,7,1
"2014",2130,21,1945,10,29,0
"2015",2131,39,1975,2,11,0
"2016",2132,39,1969,2,6,1
"2017",2133,53,1921,11,28,0
"2018",2134,53,1917,12,14,1
"2019",2135,24,1940,8,8,0
"2020",2136,28,1940,7,24,0
"2021",2137,73,1962,11,9,0
"2022",2138,68,1980,12,19,1
"2023",2139,18,1932,3,6,0
"2024",2140,18,1926,10,18,1
"2025",2141,28,1951,9,6,1
"2026",2142,21,1941,12,20,0
"2027",2143,21,1948,11,12,1
"2028",2144,15,1960,1,28,0
"2029",2145,39,1968,12,24,0
"2030",2146,65,1973,1,4,1
"2031",2147,69,1963,8,14,0
"2032",2148,31,1953,7,20,0
"2033",2149,33,1923,4,9,0
"2034",2150,61,1941,4,17,1
"2035",2151,61,1945,12,30,0
"2036",2152,17,1929,9,7,0
"2037",2153,36,1949,5,16,0
"2038",2154,60,1957,11,28,0
"2039",2155,15,1958,6,10,1
"2040",2156,33,1966,12,27,0
"2041",2157,11,1945,11,17,1
"2042",2158,10,1981,5,6,1
"2043",2159,74,1930,1,23,0
"2044",2160,70,1945,5,31,1
"2045",2161,1,1920,3,6,0
"2046",2162,1,1913,9,12,1
"2047",2163,52,1918,4,8,1
"2048",2164,47,1941,10,29,1
"2049",2165,47,1945,3,2,0
"2050",2166,30,1947,7,22,0
"2051",2167,1,1981,12,13,1
"2052",2168,46,1963,7,12,0
"2053",2169,46,1971,1,1,1
"2054",2170,70,1942,4,30,1
"2055",2171,1,1958,11,28,1
"2056",2172,7,1929,8,21,0
"2057",2173,56,1951,12,17,0
"2058",2174,74,1952,8,8,0
"2059",2175,53,1942,1,3,0
"2060",2176,18,1946,7,16,1
"2061",2177,24,1942,5,30,0
"2062",2178,46,1939,8,9,1
"2063",2179,9,1939,10,27,0
"2064",2180,51,1972,10,17,0
"2065",2181,46,1968,7,22,1
"2066",2182,75,1929,12,1,0
"2067",2183,75,1931,8,21,1
"2068",2184,24,1970,7,7,1
"2069",2185,20,1957,6,20,0
"2070",2186,48,1942,7,26,0
"2071",2187,40,1933,3,12,1
"2072",2188,40,1925,8,25,0
"2073",2189,21,1962,11,15,0
"2074",2190,28,1974,10,22,1
"2075",2191,28,1979,8,4,0
"2076",2192,1,1956,4,12,0
"2077",2193,1,1952,7,26,1
"2078",2194,50,1961,8,22,0
"2079",2195,68,1942,9,13,0
"2080",2196,31,1955,2,16,0
"2081",2197,47,1962,12,10,0
"2082",2198,17,1920,2,22,0
"2083",2199,17,1911,12,9,1
"2084",2200,66,1953,7,31,1
"2085",2201,44,1929,2,23,1
"2086",2202,44,1928,8,17,0
"2087",2203,10,1939,10,1,1
"2088",2204,54,1946,8,19,0
"2089",2205,55,1952,12,12,1
"2090",2206,10,1964,6,4,0
"2091",2207,70,1961,2,17,0
"2092",2208,70,1959,1,9,1
"2093",2209,30,1927,6,13,0
"2094",2210,30,1933,4,23,1
"2095",2211,3,1920,2,24,0
"2096",2212,52,1972,5,27,1
"2097",2213,3,1968,11,7,1
"2098",2214,5,1946,11,7,1
"2099",2215,10,1925,1,29,1
"2100",2216,1,1972,7,4,0
"2101",2217,1,1974,2,20,1
"2102",2218,43,1968,11,8,1
"2103",2219,43,1964,11,28,0
"2104",2220,20,1952,2,17,0
"2105",2221,20,1945,3,15,1
"2106",2222,1,1934,8,3,0
"2107",2223,70,1943,5,24,0
"2108",2224,54,1932,10,4,1
"2109",2225,4,1960,11,6,0
"2110",2226,74,1964,10,9,0
"2111",2227,42,1975,7,25,1
"2112",2228,43,1940,3,20,0
"2113",2229,68,1944,9,7,1
"2114",2230,5,1969,5,31,1
"2115",2231,21,1971,10,13,0
"2116",2232,36,1967,5,27,1
"2117",2233,36,1964,12,24,0
"2118",2235,14,1940,4,20,0
"2119",2236,44,1978,6,27,0
"2120",2237,47,1958,10,3,1
"2121",2238,47,1954,2,19,0
"2122",2239,6,1976,1,9,0
"2123",2240,47,1932,3,12,0
"2124",2241,47,1926,12,30,1
"2125",2242,1,1976,6,5,0
"2126",2243,1,1980,7,4,1
"2127",2246,55,1953,8,1,0
"2128",2247,35,1978,1,13,0
"2129",2248,7,1975,10,24,1
"2130",2249,32,1945,12,7,0
"2131",2250,34,1938,12,8,0
"2132",2251,26,1971,10,13,0
"2133",2252,37,1965,11,15,1
"2134",2253,37,1957,9,9,0
"2135",2254,72,1927,12,9,0
"2136",2255,50,1923,8,24,0
"2137",2256,70,1974,6,5,1
"2138",2257,62,1979,8,31,0
"2139",2258,62,1979,11,3,1
"2140",2259,19,1950,1,2,0
"2141",2260,62,1962,4,22,0
"2142",2261,62,1956,11,13,1
"2143",2263,1,1934,8,17,1
"2144",2264,4,1943,5,8,1
"2145",2265,52,1977,9,18,1
"2146",2266,16,1939,1,23,1
"2147",2267,1,1966,4,10,0
"2148",2268,10,1938,12,26,1
"2149",2269,48,1963,11,10,0
"2150",2270,61,1960,4,21,0
"2151",2271,61,1964,11,7,1
"2152",2274,9,1964,10,14,1
"2153",2275,9,1965,7,24,0
"2154",2276,44,1932,4,27,0
"2155",2277,1,1979,3,25,1
"2156",2278,76,1921,7,1,1
"2157",2279,52,1953,11,6,1
"2158",2280,10,1974,4,24,0
"2159",2281,76,1978,6,6,0
"2160",2282,60,1973,3,11,1
"2161",2283,1,1961,8,9,1
"2162",2286,54,1966,11,26,0
"2163",2287,47,1979,10,21,1
"2164",2288,32,1957,8,23,0
"2165",2289,32,1954,8,21,1
"2166",2290,31,1954,5,30,0
"2167",2291,6,1957,9,19,1
"2168",2292,59,1921,11,10,1
"2169",2293,1,1969,11,22,1
"2170",2294,32,1952,12,27,0
"2171",2295,22,1939,2,28,0
"2172",2296,22,1942,6,13,1
"2173",2297,48,1965,1,18,1
"2174",2298,48,1969,5,15,0
"2175",2299,6,1940,2,20,0
"2176",2300,35,1961,7,7,0
"2177",2301,35,1960,12,19,1
"2178",2302,74,1957,1,26,1
"2179",2303,61,1939,4,1,0
"2180",2304,61,1939,2,11,1
"2181",2305,70,1949,6,10,0
"2182",2306,70,1943,8,21,1
"2183",2307,26,1923,9,6,1
"2184",2308,27,1974,10,31,0
"2185",2309,15,1976,5,13,0
"2186",2310,40,1939,7,23,1
"2187",2311,40,1935,10,1,0
"2188",2312,11,1975,2,15,0
"2189",2313,70,1980,10,29,1
"2190",2314,34,1959,12,16,0
"2191",2315,34,1963,10,8,1
"2192",2316,1,1970,3,25,1
"2193",2317,1,1976,2,22,1
"2194",2318,20,1923,9,19,0
"2195",2319,40,1970,5,16,0
"2196",2320,60,1951,5,23,1
"2197",2321,68,1968,1,12,0
"2198",2322,15,1928,6,11,1
"2199",2323,48,1942,6,29,0
"2200",2324,27,1978,7,16,1
"2201",2325,2,1955,2,3,0
"2202",2326,72,1945,12,14,0
"2203",2327,73,1919,10,27,1
"2204",2328,24,1968,10,2,1
"2205",2329,18,1973,1,2,1
"2206",2330,40,1948,11,17,0
"2207",2331,42,1957,5,31,0
"2208",2332,60,1949,12,22,0
"2209",2333,60,1949,10,12,1
"2210",2335,66,1934,3,28,0
"2211",2336,12,1922,7,17,1
"2212",2337,12,1917,4,9,0
"2213",2338,58,1957,7,25,0
"2214",2339,58,1956,12,6,1
"2215",2340,42,1953,5,2,1
"2216",2341,42,1947,7,13,0
"2217",2342,70,1948,12,18,1
"2218",2343,1,1959,3,18,1
"2219",2344,3,1924,4,27,0
"2220",2345,33,1942,7,19,1
"2221",2346,33,1947,10,25,0
"2222",2347,35,1943,12,17,0
"2223",2348,35,1933,4,24,1
"2224",2349,46,1968,7,10,0
"2225",2350,46,1967,6,9,1
"2226",2351,38,1965,4,17,1
"2227",2352,70,1977,9,29,0
"2228",2353,4,1929,9,17,0
"2229",2354,1,1967,12,21,1
"2230",2355,6,1948,6,30,0
"2231",2356,52,1930,7,10,1
"2232",2357,52,1937,1,10,0
"2233",2358,74,1946,10,16,0
"2234",2359,74,1953,7,1,1
"2235",2361,9,1968,9,24,1
"2236",2362,9,1974,9,2,0
"2237",2363,43,1947,6,18,1
"2238",2364,56,1971,4,26,0
"2239",2365,46,1953,6,26,0
"2240",2366,35,1930,1,1,1
"2241",2367,35,1931,4,5,0
"2242",2368,64,1943,12,22,0
"2243",2369,64,1940,12,19,1
"2244",2370,41,1956,8,21,0
"2245",2371,70,1956,2,7,0
"2246",2372,23,1971,4,9,0
"2247",2373,15,1954,1,19,1
"2248",2374,9,1968,7,27,1
"2249",2375,72,1965,7,25,0
"2250",2376,72,1964,8,19,1
"2251",2377,49,1950,11,17,1
"2252",2378,63,1953,3,13,0
"2253",2379,33,1964,6,19,0
"2254",2380,40,1927,8,17,1
"2255",2381,40,1931,10,11,0
"2256",2382,62,1927,10,25,0
"2257",2383,31,1947,1,1,0
"2258",2384,31,1946,12,17,1
"2259",2385,13,1933,5,5,1
"2260",2386,13,1934,3,10,0
"2261",2387,77,1945,7,16,0
"2262",2388,42,1971,7,29,1
"2263",2389,25,1924,7,20,1
"2264",2390,57,1938,5,13,1
"2265",2391,1,1942,1,24,1
"2266",2392,26,1955,5,21,1
"2267",2393,16,1976,8,23,0
"2268",2394,5,1962,6,4,1
"2269",2395,8,1953,3,11,1
"2270",2396,41,1949,8,29,0
"2271",2397,46,1918,7,14,1
"2272",2398,71,1955,8,25,0
"2273",2399,42,1943,5,2,0
"2274",2400,19,1959,4,10,1
"2275",2401,26,1948,1,26,0
"2276",2402,41,1948,10,26,1
"2277",2403,1,1963,1,25,0
"2278",2404,27,1977,7,5,0
"2279",2405,27,1975,8,21,1
"2280",2406,49,1956,10,6,0
"2281",2407,51,1975,8,27,1
"2282",2408,6,1940,4,28,0
"2283",2409,54,1964,5,27,1
"2284",2410,73,1973,2,8,0
"2285",2411,73,1968,8,17,1
"2286",2412,20,1980,10,26,1
"2287",2413,46,1961,8,9,1
"2288",2414,54,1950,7,13,0
"2289",2415,54,1957,4,24,1
"2290",2416,72,1954,12,23,0
"2291",2417,48,1938,6,21,0
"2292",2418,1,1953,12,27,0
"2293",2419,1,1954,6,23,0
"2294",2420,48,1972,6,6,0
"2295",2421,48,1970,11,10,1
"2296",2422,68,1976,6,9,0
"2297",2423,42,1957,7,9,1
"2298",2424,54,1920,11,10,1
"2299",2425,6,1977,7,18,0
"2300",2426,74,1927,6,9,1
"2301",2427,74,1934,11,30,0
"2302",2428,1,1946,6,27,0
"2303",2429,70,1973,11,22,1
"2304",2430,5,1937,10,28,1
"2305",2431,75,1966,10,10,1
"2306",2432,27,1924,3,8,0
"2307",2433,32,1964,6,19,1
"2308",2434,42,1945,5,24,0
"2309",2435,16,1943,10,18,0
"2310",2436,25,1934,8,6,0
"2311",2437,45,1936,12,27,1
"2312",2438,52,1946,9,19,0
"2313",2439,52,1944,11,26,1
"2314",2440,17,1935,9,9,1
"2315",2441,1,1928,10,6,1
"2316",2442,1,1927,7,8,0
"2317",2443,75,1949,5,23,1
"2318",2444,4,1934,8,26,1
"2319",2445,54,1969,2,26,1
"2320",2447,68,1972,10,7,1
"2321",2448,68,1971,7,1,0
"2322",2449,1,1967,12,28,1
"2323",2450,54,1975,5,17,0
"2324",2451,42,1939,12,6,1
"2325",2452,64,1952,6,7,0
"2326",2453,13,1924,1,13,1
"2327",2454,69,1940,9,4,0
"2328",2455,72,1919,11,4,1
"2329",2456,72,1923,12,4,0
"2330",2457,68,1940,8,17,1
"2331",2458,68,1932,8,9,0
"2332",2459,20,1974,7,22,0
"2333",2460,19,1963,1,5,0
"2334",2461,64,1967,4,2,1
"2335",2462,19,1934,6,6,1
"2336",2463,7,1944,12,17,1
"2337",2464,30,1945,9,1,1
"2338",2465,51,1973,10,17,1
"2339",2467,36,1946,5,16,0
"2340",2468,71,1965,3,18,1
"2341",2469,54,1957,9,10,0
"2342",2470,53,1943,6,14,1
"2343",2471,53,1942,1,5,0
"2344",2472,70,1976,3,29,0
"2345",2473,20,1976,10,17,0
"2346",2474,42,1957,4,6,1
"2347",2475,44,1982,2,2,0
"2348",2476,75,1957,2,16,0
"2349",2477,75,1952,6,14,1
"2350",2478,48,1940,5,24,0
"2351",2479,31,1959,3,31,0
"2352",2480,46,1976,12,8,0
"2353",2481,6,1948,6,22,1
"2354",2482,34,1925,1,7,1
"2355",2483,34,1929,12,30,0
"2356",2484,68,1969,12,21,1
"2357",2485,20,1933,5,15,1
"2358",2486,76,1961,10,5,0
"2359",2487,67,1967,9,25,0
"2360",2488,9,1980,9,22,0
"2361",2489,64,1975,1,28,0
"2362",2490,61,1961,3,26,0
"2363",2491,5,1939,3,20,0
"2364",2492,5,1943,12,13,1
"2365",2493,1,1962,10,9,1
"2366",2494,37,1971,1,6,1
"2367",2495,58,1939,12,14,0
"2368",2496,1,1972,7,7,1
"2369",2497,34,1962,4,6,0
"2370",2498,37,1980,3,12,1
"2371",2499,13,1944,8,4,1
"2372",2500,24,1946,8,20,0
"2373",2501,70,1940,12,4,0
"2374",2502,1,1935,3,13,0
"2375",2503,54,1977,9,23,0
"2376",2504,61,1950,1,9,1
"2377",2505,25,1960,4,30,0
"2378",2506,76,1976,9,27,1
"2379",2507,37,1952,8,26,0
"2380",2508,72,1965,8,7,0
"2381",2509,72,1971,2,6,1
"2382",2510,72,1959,6,10,0
"2383",2511,35,1975,3,27,0
"2384",2512,35,1974,7,27,1
"2385",2513,41,1941,5,8,1
"2386",2514,59,1957,2,11,1
"2387",2515,12,1958,6,3,1
"2388",2516,33,1942,1,5,0
"2389",2517,18,1924,9,9,1
"2390",2518,18,1921,5,7,0
"2391",2519,29,1970,8,6,0
"2392",2520,62,1944,7,30,1
"2393",2521,55,1947,3,30,0
"2394",2522,74,1937,9,8,1
"2395",2523,74,1937,12,2,0
"2396",2524,36,1959,7,31,1
"2397",2525,36,1952,7,10,0
"2398",2526,1,1964,7,26,1
"2399",2527,44,1947,7,31,0
"2400",2528,25,1977,2,16,1
"2401",2529,70,1939,6,22,1
"2402",2530,8,1950,2,11,1
"2403",2531,5,1954,1,24,0
"2404",2532,29,1937,5,9,1
"2405",2533,40,1929,7,17,0
"2406",2534,1,1943,1,10,1
"2407",2535,1,1945,1,10,1
"2408",2536,64,1961,10,22,1
"2409",2537,73,1957,10,10,1
"2410",2538,56,1980,2,23,1
"2411",2539,32,1972,1,21,0
"2412",2540,46,1981,6,26,1
"2413",2542,3,1944,12,19,1
"2414",2543,3,1952,8,27,0
"2415",2545,9,1953,9,28,0
"2416",2546,41,1961,12,3,0
"2417",2547,48,1953,10,29,0
"2418",2548,48,1953,10,6,1
"2419",2549,70,1923,5,5,0
"2420",2550,1,1976,10,12,0
"2421",2551,70,1939,8,11,0
"2422",2552,74,1964,1,24,0
"2423",2553,34,1976,11,24,1
"2424",2554,64,1941,9,20,1
"2425",2555,42,1963,9,23,1
"2426",2556,44,1951,2,10,0
"2427",2557,7,1957,2,18,1
"2428",2558,30,1959,1,18,1
"2429",2559,8,1965,3,31,0
"2430",2560,70,1974,6,20,0
"2431",2561,48,1945,7,26,1
"2432",2562,42,1952,11,1,1
"2433",2563,74,1971,9,8,1
"2434",2565,64,1946,5,22,1
